cell_type	target	binding	perb_score
Late_Male_Endothelial	HTR1A	antagonist	3.05552717742306e-17
Late_Male_L2_3_IT	HTR1A	antagonist	5.74427927648123e-11
Late_Male_L6_IT	HTR1A	antagonist	6.07676505493237e-12
Late_Female_Oligodendrocyte	HTR1A	antagonist	1.16368788433466e-16
Late_Male_L4_IT	HTR1A	antagonist	1.55158384577955e-17
Late_Male_Immune	HTR1A	antagonist	1.63384891676304e-15
Late_Male_L6_CT	HTR1A	antagonist	5.18534073139941e-12
Late_Male_Oligodendrocyte	HTR1A	antagonist	2.22152998685417e-17
Late_Male_Pvalb	HTR1A	antagonist	5.414979030359e-15
Late_Male_Lamp5	HTR1A	antagonist	1.37460517394776e-11
Late_Male_Sst	HTR1A	antagonist	1.53734534597563e-10
Late_Male_Vip	HTR1A	antagonist	6.97742854993898e-11
Late_Male_L6b	HTR1A	antagonist	2.79614801577029e-11
Late_Male_L5_6_NP	HTR1A	antagonist	9.36566816189485e-11
Late_Male_Pax6	HTR1A	antagonist	6.10501286028687e-12
Late_Male_OPC	HTR1A	antagonist	1.1626039395456e-11
Late_Male_VLMC___Perivascular	HTR1A	antagonist	1.49212035840285e-15
Late_Male_Sncg	HTR1A	antagonist	1.98764814397608e-11
Early_Female_Pax6	GLP1R	antagonist	5.16976664366299e-11
Early_Female_L5_6_NP	GLP1R	antagonist	4.10491332355347e-11
Early_Female_Chandelier	GLP1R	antagonist	1.8010540698457e-11
Early_Female_L6_IT	GLP1R	antagonist	1.1625184439308e-10
Early_Female_Oligodendrocyte	GLP1R	antagonist	1.18126702771612e-11
Early_Female_Sst	GLP1R	antagonist	3.65256447606829e-11
Early_Male_Astrocyte	GLP1R	antagonist	3.42610696307913e-11
Early_Female_OPC	GLP1R	antagonist	4.16333634234434e-17
Early_Female_Sncg	GLP1R	antagonist	6.03004877244252e-11
Early_Female_Lamp5	GLP1R	antagonist	2.98184099151977e-11
Early_Female_Pvalb	GLP1R	antagonist	4.95004945879754e-10
Early_Female_L6_CT	GLP1R	antagonist	1.39857877853494e-17
Early_Female_Astrocyte	GLP1R	antagonist	1.17371565456411e-10
Early_Female_L2_3_IT	GLP1R	antagonist	3.47173888007242e-11
Early_Male_L6b	GLP1R	antagonist	3.16838548900936e-11
Early_Male_L6_CT	GLP1R	antagonist	8.78421317287198e-11
Early_Male_Chandelier	GLP1R	antagonist	4.32646582817756e-11
Early_Female_Lamp5_Lhx6	GLP1R	antagonist	5.32605309727075e-16
Early_Female_L6_IT_Car3	GLP1R	antagonist	4.72383300887047e-11
Early_Male_L5_6_NP	GLP1R	antagonist	2.06449897178481e-11
Early_Male_Immune	GLP1R	antagonist	1.21022264980757e-11
Early_Female_Vip	GLP1R	antagonist	1.11576336423152e-10
Early_Male_Lamp5_Lhx6	GLP1R	antagonist	2.65337904439182e-10
Early_Male_L4_IT	GLP1R	antagonist	4.19417259431102e-11
Early_Female_Immune	GLP1R	antagonist	4.66600072261447e-11
Early_Female_L5_IT	GLP1R	antagonist	4.71547682088622e-11
Early_Female_L4_IT	GLP1R	antagonist	7.69001052957003e-11
Early_Male_L6_IT	GLP1R	antagonist	3.64254111292687e-11
Early_Male_L5_IT	GLP1R	antagonist	2.51545108810429e-11
Late_Female_Immune	GLP1R	antagonist	3.86458141650898e-11
Early_Male_L2_3_IT	GLP1R	antagonist	4.14208455110026e-11
Early_Male_OPC	GLP1R	antagonist	4.22076438404016e-17
Early_Male_Lamp5	GLP1R	antagonist	3.46944695195361e-17
Early_Male_Oligodendrocyte	GLP1R	antagonist	1.04083408558608e-17
Early_Male_Sncg	GLP1R	antagonist	4.03855349031674e-11
Late_Female_Endothelial	GLP1R	antagonist	1.39048664439199e-17
Late_Female_Astrocyte	GLP1R	antagonist	6.75534649453278e-11
Early_Male_Sst	GLP1R	antagonist	5.30898923163393e-11
Late_Female_Chandelier	GLP1R	antagonist	4.38854183572088e-17
Early_Male_Vip	GLP1R	antagonist	5.55143810477517e-12
Late_Female_L5_ET	GLP1R	antagonist	4.23832372163429e-11
Late_Female_L5_6_NP	GLP1R	antagonist	3.62144947763545e-12
Late_Female_L2_3_IT	GLP1R	antagonist	4.21864790976554e-11
Early_Male_Pvalb	GLP1R	antagonist	8.5825890352957e-10
Late_Female_L4_IT	GLP1R	antagonist	2.79454878462268e-11
Late_Female_L6_IT	GLP1R	antagonist	7.29823996723073e-11
Late_Female_L6_IT_Car3	GLP1R	antagonist	4.97048785639803e-12
Late_Female_Sst	GLP1R	antagonist	4.15923669658306e-11
Late_Female_Vip	GLP1R	antagonist	3.43331365146598e-11
Late_Female_L6_CT	GLP1R	antagonist	9.78811333190009e-11
Late_Female_Lamp5_Lhx6	GLP1R	antagonist	1.71531705017813e-11
Late_Female_L5_IT	GLP1R	antagonist	1.45140074296611e-11
Late_Female_Lamp5	GLP1R	antagonist	1.77967749293392e-17
Late_Male_Astrocyte	GLP1R	antagonist	4.70542811189147e-11
Late_Female_L6b	GLP1R	antagonist	1.31379508927832e-15
Late_Female_OPC	GLP1R	antagonist	3.69261100859533e-12
Late_Female_Sncg	GLP1R	antagonist	1.7001004822539e-10
Late_Male_Chandelier	GLP1R	antagonist	1.02953473944176e-11
Late_Female_Pax6	GLP1R	antagonist	1.61060139929109e-11
Late_Female_VLMC___Perivascular	GLP1R	antagonist	5.03443909952938e-11
Late_Male_L5_IT	GLP1R	antagonist	2.96158155028107e-11
Late_Male_L6_IT_Car3	GLP1R	antagonist	3.37778034872112e-11
Late_Male_Lamp5_Lhx6	GLP1R	antagonist	2.96863471642509e-11
Late_Female_Pvalb	GLP1R	antagonist	9.77169629202489e-11
Late_Male_L5_ET	GLP1R	antagonist	2.86661217138788e-11
Late_Male_Endothelial	GLP1R	antagonist	5.0037075531084e-17
Late_Male_L2_3_IT	GLP1R	antagonist	1.44529670878128e-10
Late_Male_L6_IT	GLP1R	antagonist	7.79945714667554e-12
Late_Female_Oligodendrocyte	GLP1R	antagonist	4.86960085019993e-17
Late_Male_L4_IT	GLP1R	antagonist	6.30545554374536e-11
Late_Male_Immune	GLP1R	antagonist	9.57793600291968e-16
Late_Male_L6_CT	GLP1R	antagonist	3.75193523361285e-11
Late_Male_Oligodendrocyte	GLP1R	antagonist	6.29473439685526e-17
Late_Male_Pvalb	GLP1R	antagonist	3.60068205337342e-10
Late_Male_Lamp5	GLP1R	antagonist	1.55158384577955e-17
Late_Male_Sst	GLP1R	antagonist	1.54104750626746e-12
Late_Male_Vip	GLP1R	antagonist	5.58290308373577e-11
Late_Male_L6b	GLP1R	antagonist	3.46429509698131e-12
Late_Male_L5_6_NP	GLP1R	antagonist	3.47378105352097e-17
Late_Male_Pax6	GLP1R	antagonist	6.53934745443763e-11
Late_Male_OPC	GLP1R	antagonist	1.05828002301119e-11
Late_Male_VLMC___Perivascular	GLP1R	antagonist	3.91563980702233e-11
Late_Male_Sncg	GLP1R	antagonist	2.61030799700443e-10
Early_Female_Pax6	GRN	antagonist	2.81300000411952e-10
Early_Female_L5_6_NP	GRN	antagonist	2.90833986000368e-10
Early_Female_Chandelier	GRN	antagonist	6.56647643889296e-10
Early_Female_L6_IT	GRN	antagonist	5.39466162970705e-10
Early_Female_Oligodendrocyte	GRN	antagonist	3.11760861985156e-10
Early_Female_Sst	GRN	antagonist	7.25911450100992e-11
Early_Male_Astrocyte	GRN	antagonist	2.50177160095323e-10
Early_Female_OPC	GRN	antagonist	1.90714919420721e-10
Early_Female_Sncg	GRN	antagonist	3.97558544749669e-10
Early_Female_Lamp5	GRN	antagonist	1.77192626451183e-10
Early_Female_Pvalb	GRN	antagonist	2.5116988443791e-10
Early_Female_L6_CT	GRN	antagonist	4.91754850604821e-10
Early_Female_Astrocyte	GRN	antagonist	1.53592445617693e-10
Early_Female_L2_3_IT	GRN	antagonist	4.1272678481197e-11
Early_Male_L6b	GRN	antagonist	6.74522233389545e-10
Early_Male_L6_CT	GRN	antagonist	2.08226653325276e-10
Early_Male_Chandelier	GRN	antagonist	1.421021994478e-10
Early_Female_Lamp5_Lhx6	GRN	antagonist	3.97251394644572e-10
Early_Female_L6_IT_Car3	GRN	antagonist	2.27007945320954e-11
Early_Male_L5_6_NP	GRN	antagonist	1.06346591338767e-10
Early_Male_Immune	GRN	antagonist	4.4544262306067e-10
Early_Female_Vip	GRN	antagonist	6.20637713608649e-14
Early_Male_Lamp5_Lhx6	GRN	antagonist	1.04727436540017e-10
Early_Male_L4_IT	GRN	antagonist	5.3482249019877e-11
Early_Female_Immune	GRN	antagonist	5.66518586501605e-10
Early_Female_L5_IT	GRN	antagonist	5.41246997747919e-11
Early_Female_L4_IT	GRN	antagonist	3.14116691981927e-10
Early_Male_L6_IT	GRN	antagonist	4.9307134517662e-10
Early_Male_L5_IT	GRN	antagonist	1.94117020595523e-10
Late_Female_Immune	GRN	antagonist	4.71335748503163e-10
Early_Male_L2_3_IT	GRN	antagonist	1.908458747014e-10
Early_Male_OPC	GRN	antagonist	1.63082117952765e-10
Early_Male_Lamp5	GRN	antagonist	1.29490283118097e-10
Early_Male_Oligodendrocyte	GRN	antagonist	3.61484736831386e-11
Early_Male_Sncg	GRN	antagonist	4.74292626441578e-11
Late_Female_Endothelial	GRN	antagonist	2.38356898829449e-10
Late_Female_Astrocyte	GRN	antagonist	5.64635984460398e-11
Early_Male_Sst	GRN	antagonist	2.12772893058033e-10
Late_Female_Chandelier	GRN	antagonist	6.2185092931515e-11
Early_Male_Vip	GRN	antagonist	2.18797291514878e-10
Late_Female_L5_ET	GRN	antagonist	2.05994118562054e-10
Late_Female_L5_6_NP	GRN	antagonist	4.62591743843013e-10
Late_Female_L2_3_IT	GRN	antagonist	1.44208681094479e-10
Early_Male_Pvalb	GRN	antagonist	2.56882649925579e-10
Late_Female_L4_IT	GRN	antagonist	1.90432263480581e-10
Late_Female_L6_IT	GRN	antagonist	6.45605602054688e-11
Late_Female_L6_IT_Car3	GRN	antagonist	2.65733102047112e-10
Late_Female_Sst	GRN	antagonist	2.06777994156669e-10
Late_Female_Vip	GRN	antagonist	1.4302956716453e-10
Late_Female_L6_CT	GRN	antagonist	1.72271200147819e-10
Late_Female_Lamp5_Lhx6	GRN	antagonist	2.14735874857411e-10
Late_Female_L5_IT	GRN	antagonist	2.28077119072447e-10
Late_Female_Lamp5	GRN	antagonist	2.05003009482971e-10
Late_Male_Astrocyte	GRN	antagonist	1.60182129610333e-10
Late_Female_L6b	GRN	antagonist	4.87780420425569e-10
Late_Female_OPC	GRN	antagonist	3.37335492420979e-10
Late_Female_Sncg	GRN	antagonist	1.60768114306093e-10
Late_Male_Chandelier	GRN	antagonist	1.85814238242954e-10
Late_Female_Pax6	GRN	antagonist	1.46187916475989e-10
Late_Female_VLMC___Perivascular	GRN	antagonist	3.22304050435581e-10
Late_Male_L5_IT	GRN	antagonist	2.71413945161255e-10
Late_Male_L6_IT_Car3	GRN	antagonist	2.96520688968577e-10
Late_Male_Lamp5_Lhx6	GRN	antagonist	2.5253869201876e-10
Late_Female_Pvalb	GRN	antagonist	3.00718614147797e-10
Late_Male_L5_ET	GRN	antagonist	6.50961951985599e-11
Late_Male_Endothelial	GRN	antagonist	1.03225055828223e-09
Late_Male_L2_3_IT	GRN	antagonist	1.79974368795527e-11
Late_Male_L6_IT	GRN	antagonist	2.51567512300251e-11
Late_Female_Oligodendrocyte	GRN	antagonist	2.31171724758555e-11
Late_Male_L4_IT	GRN	antagonist	3.44508885501129e-12
Late_Male_Immune	GRN	antagonist	6.47320726707388e-10
Late_Male_L6_CT	GRN	antagonist	4.0843418600688e-10
Late_Male_Oligodendrocyte	GRN	antagonist	2.80926391424485e-10
Late_Male_Pvalb	GRN	antagonist	2.82330617800615e-10
Late_Male_Lamp5	GRN	antagonist	5.69773983528126e-11
Late_Male_Sst	GRN	antagonist	4.82033374463328e-11
Late_Male_Vip	GRN	antagonist	3.29709539233733e-10
Late_Male_L6b	GRN	antagonist	2.17064624168903e-10
Late_Male_L5_6_NP	GRN	antagonist	2.30099196467628e-11
Late_Male_Pax6	GRN	antagonist	4.93832005897806e-11
Late_Male_OPC	GRN	antagonist	8.52576016967374e-11
Late_Male_VLMC___Perivascular	GRN	antagonist	2.05833867210859e-10
Late_Male_Sncg	GRN	antagonist	2.43552495379177e-10
Early_Female_Pax6	HCAR2	antagonist	4.33680868994202e-19
Early_Female_L5_6_NP	HCAR2	antagonist	2.33462137706617e-16
Early_Female_Chandelier	HCAR2	antagonist	2.68216804600912e-18
Early_Female_L6_IT	HCAR2	antagonist	3.62883941020909e-18
Early_Female_Oligodendrocyte	HCAR2	antagonist	1.2266347333467e-18
Early_Female_Sst	HCAR2	antagonist	2.84590162816032e-18
Early_Male_Astrocyte	HCAR2	antagonist	3.12731722069275e-18
Early_Female_OPC	HCAR2	antagonist	5.59456348825093e-12
Early_Female_Sncg	HCAR2	antagonist	1.12590102048393e-17
Early_Female_Lamp5	HCAR2	antagonist	1.22125641546864e-17
Early_Female_Pvalb	HCAR2	antagonist	4.00296604248672e-16
Early_Female_L6_CT	HCAR2	antagonist	3.99834005196946e-18
Early_Female_Astrocyte	HCAR2	antagonist	2.3446635659575e-11
Early_Female_L2_3_IT	HCAR2	antagonist	1.21604765257552e-17
Early_Male_L6b	HCAR2	antagonist	1.30104260698261e-18
Early_Male_L6_CT	HCAR2	antagonist	1.14823101503237e-17
Early_Male_Chandelier	HCAR2	antagonist	2.0821198730699e-17
Early_Female_Lamp5_Lhx6	HCAR2	antagonist	1.03051919360935e-16
Early_Female_L6_IT_Car3	HCAR2	antagonist	4.09133713542521e-18
Early_Male_L5_6_NP	HCAR2	antagonist	3.01244359089893e-18
Early_Male_Immune	HCAR2	antagonist	5.53491138178655e-11
Early_Female_Vip	HCAR2	antagonist	1.09713545893022e-17
Early_Male_Lamp5_Lhx6	HCAR2	antagonist	1.43628923201752e-16
Early_Male_L4_IT	HCAR2	antagonist	1.38777878078145e-17
Early_Female_Immune	HCAR2	antagonist	2.04719707504469e-11
Early_Female_L5_IT	HCAR2	antagonist	9.99599712663882e-18
Early_Female_L4_IT	HCAR2	antagonist	3.15920748540758e-11
Early_Male_L6_IT	HCAR2	antagonist	4.42269442734662e-18
Early_Male_L5_IT	HCAR2	antagonist	1.13277077705845e-17
Late_Female_Immune	HCAR2	antagonist	1.55234094253082e-11
Early_Male_L2_3_IT	HCAR2	antagonist	1.93947980722443e-18
Early_Male_OPC	HCAR2	antagonist	1.73299195513117e-11
Early_Male_Lamp5	HCAR2	antagonist	8.67361737988404e-18
Early_Male_Oligodendrocyte	HCAR2	antagonist	7.75791922889773e-18
Early_Male_Sncg	HCAR2	antagonist	1.2843105827929e-17
Late_Female_Endothelial	HCAR2	antagonist	2.90921971083665e-18
Late_Female_Astrocyte	HCAR2	antagonist	1.09601324077084e-17
Early_Male_Sst	HCAR2	antagonist	1.13277077705845e-17
Late_Female_Chandelier	HCAR2	antagonist	1.01150891392796e-17
Early_Male_Vip	HCAR2	antagonist	2.14313067193018e-17
Late_Female_L5_ET	HCAR2	antagonist	7.3630020684449e-18
Late_Female_L5_6_NP	HCAR2	antagonist	6.95243322195995e-18
Late_Female_L2_3_IT	HCAR2	antagonist	3.61910842667601e-18
Early_Male_Pvalb	HCAR2	antagonist	7.152448122691e-18
Late_Female_L4_IT	HCAR2	antagonist	5.48880495336595e-17
Late_Female_L6_IT	HCAR2	antagonist	3.60894408478587e-18
Late_Female_L6_IT_Car3	HCAR2	antagonist	8.76667299154762e-18
Late_Female_Sst	HCAR2	antagonist	1.14433417619856e-17
Late_Female_Vip	HCAR2	antagonist	7.33741379967498e-18
Late_Female_L6_CT	HCAR2	antagonist	5.51299747183685e-17
Late_Female_Lamp5_Lhx6	HCAR2	antagonist	7.59436994284218e-17
Late_Female_L5_IT	HCAR2	antagonist	1.65087360278777e-17
Late_Female_Lamp5	HCAR2	antagonist	5.55937813239889e-18
Late_Male_Astrocyte	HCAR2	antagonist	4.17819941847304e-11
Late_Female_L6b	HCAR2	antagonist	2.10984739904143e-16
Late_Female_OPC	HCAR2	antagonist	2.33778031233676e-11
Late_Female_Sncg	HCAR2	antagonist	8.94056015336375e-18
Late_Male_Chandelier	HCAR2	antagonist	4.9065389333868e-18
Late_Female_Pax6	HCAR2	antagonist	4.60274894610495e-11
Late_Female_VLMC___Perivascular	HCAR2	antagonist	7.82505595726529e-18
Late_Male_L5_IT	HCAR2	antagonist	4.59966480230141e-11
Late_Male_L6_IT_Car3	HCAR2	antagonist	2.16840434497101e-18
Late_Male_Lamp5_Lhx6	HCAR2	antagonist	3.73066389718183e-18
Late_Female_Pvalb	HCAR2	antagonist	1.08707151139272e-17
Late_Male_L5_ET	HCAR2	antagonist	0
Late_Male_Endothelial	HCAR2	antagonist	3.12731722069275e-18
Late_Male_L2_3_IT	HCAR2	antagonist	2.7746961266444e-11
Late_Male_L6_IT	HCAR2	antagonist	1.56365861034638e-18
Late_Female_Oligodendrocyte	HCAR2	antagonist	4.11425797098832e-18
Late_Male_L4_IT	HCAR2	antagonist	2.44907327882828e-18
Late_Male_Immune	HCAR2	antagonist	6.9998042207297e-11
Late_Male_L6_CT	HCAR2	antagonist	1.32112603944549e-17
Late_Male_Oligodendrocyte	HCAR2	antagonist	2.4532694666934e-18
Late_Male_Pvalb	HCAR2	antagonist	4.37908599804772e-16
Late_Male_Lamp5	HCAR2	antagonist	1.78811203067275e-18
Late_Male_Sst	HCAR2	antagonist	8.61710900176056e-17
Late_Male_Vip	HCAR2	antagonist	7.99668010393891e-18
Late_Male_L6b	HCAR2	antagonist	2.53323089354465e-17
Late_Male_L5_6_NP	HCAR2	antagonist	2.74283864732555e-18
Late_Male_Pax6	HCAR2	antagonist	1.86414286202203e-11
Late_Male_OPC	HCAR2	antagonist	1.1626223663426e-10
Late_Male_VLMC___Perivascular	HCAR2	antagonist	1.22543818087771e-16
Late_Male_Sncg	HCAR2	antagonist	2.60353222152837e-16
Early_Female_Pax6	HTR2A	antagonist	4.2951546199526e-10
Early_Female_L5_6_NP	HTR2A	antagonist	1.26663710485838e-09
Early_Female_Chandelier	HTR2A	antagonist	2.31573502411597e-10
Early_Female_L6_IT	HTR2A	antagonist	3.28207527306121e-10
Early_Female_Oligodendrocyte	HTR2A	antagonist	3.11028697423548e-12
Early_Female_Sst	HTR2A	antagonist	2.22950989946628e-10
Early_Male_Astrocyte	HTR2A	antagonist	1.75183324791138e-10
Early_Female_OPC	HTR2A	antagonist	2.08132960387202e-10
Early_Female_Sncg	HTR2A	antagonist	9.3337449192004e-11
Early_Female_Lamp5	HTR2A	antagonist	2.40136320703935e-10
Early_Female_Pvalb	HTR2A	antagonist	3.32338889080404e-10
Early_Female_L6_CT	HTR2A	antagonist	6.39762507199954e-10
Early_Female_Astrocyte	HTR2A	antagonist	2.10243902145068e-11
Early_Female_L2_3_IT	HTR2A	antagonist	4.91413481505466e-10
Early_Male_L6b	HTR2A	antagonist	2.004340727116e-09
Early_Male_L6_CT	HTR2A	antagonist	3.70805337353857e-10
Early_Male_Chandelier	HTR2A	antagonist	7.34031062489212e-11
Early_Female_Lamp5_Lhx6	HTR2A	antagonist	1.8026878264213e-10
Early_Female_L6_IT_Car3	HTR2A	antagonist	1.54258877767131e-10
Early_Male_L5_6_NP	HTR2A	antagonist	2.15376412627386e-09
Early_Male_Immune	HTR2A	antagonist	2.10778892417095e-10
Early_Female_Vip	HTR2A	antagonist	3.2156311807248e-10
Early_Male_Lamp5_Lhx6	HTR2A	antagonist	9.19689923386595e-11
Early_Male_L4_IT	HTR2A	antagonist	6.34907610755638e-10
Early_Female_Immune	HTR2A	antagonist	2.43129870977563e-10
Early_Female_L5_IT	HTR2A	antagonist	8.87264625380801e-10
Early_Female_L4_IT	HTR2A	antagonist	9.99320332896941e-10
Early_Male_L6_IT	HTR2A	antagonist	1.2480652824095e-09
Early_Male_L5_IT	HTR2A	antagonist	4.17440255930193e-10
Late_Female_Immune	HTR2A	antagonist	1.75282216925448e-10
Early_Male_L2_3_IT	HTR2A	antagonist	9.07412539195353e-10
Early_Male_OPC	HTR2A	antagonist	4.35188412916509e-10
Early_Male_Lamp5	HTR2A	antagonist	4.65356418854019e-11
Early_Male_Oligodendrocyte	HTR2A	antagonist	1.28397915041039e-10
Early_Male_Sncg	HTR2A	antagonist	2.90496453409131e-10
Late_Female_Endothelial	HTR2A	antagonist	5.47012634187806e-11
Late_Female_Astrocyte	HTR2A	antagonist	2.52603623538713e-10
Early_Male_Sst	HTR2A	antagonist	2.62079133275067e-10
Late_Female_Chandelier	HTR2A	antagonist	6.80605085680165e-12
Early_Male_Vip	HTR2A	antagonist	2.43788247270981e-10
Late_Female_L5_ET	HTR2A	antagonist	1.3036087842939e-08
Late_Female_L5_6_NP	HTR2A	antagonist	1.03464300589448e-09
Late_Female_L2_3_IT	HTR2A	antagonist	1.24019153202766e-09
Early_Male_Pvalb	HTR2A	antagonist	7.37039916977868e-10
Late_Female_L4_IT	HTR2A	antagonist	1.92728270884999e-10
Late_Female_L6_IT	HTR2A	antagonist	1.78803926606868e-10
Late_Female_L6_IT_Car3	HTR2A	antagonist	4.78767240405576e-10
Late_Female_Sst	HTR2A	antagonist	2.12758142781096e-10
Late_Female_Vip	HTR2A	antagonist	2.29041172256488e-10
Late_Female_L6_CT	HTR2A	antagonist	9.5292621241272e-11
Late_Female_Lamp5_Lhx6	HTR2A	antagonist	6.86834997129429e-10
Late_Female_L5_IT	HTR2A	antagonist	1.71989561721272e-09
Late_Female_Lamp5	HTR2A	antagonist	3.00065099231424e-10
Late_Male_Astrocyte	HTR2A	antagonist	1.18593855617196e-10
Late_Female_L6b	HTR2A	antagonist	8.31913302006153e-10
Late_Female_OPC	HTR2A	antagonist	2.81554359547106e-10
Late_Female_Sncg	HTR2A	antagonist	2.67366957765355e-10
Late_Male_Chandelier	HTR2A	antagonist	3.49329018861369e-10
Late_Female_Pax6	HTR2A	antagonist	1.05483433285769e-09
Late_Female_VLMC___Perivascular	HTR2A	antagonist	1.27784992922867e-10
Late_Male_L5_IT	HTR2A	antagonist	1.19815340988521e-09
Late_Male_L6_IT_Car3	HTR2A	antagonist	3.57508925759478e-10
Late_Male_Lamp5_Lhx6	HTR2A	antagonist	4.89604198600195e-10
Late_Female_Pvalb	HTR2A	antagonist	4.91756110200248e-10
Late_Male_L5_ET	HTR2A	antagonist	4.43665224100252e-09
Late_Male_Endothelial	HTR2A	antagonist	2.89988842181233e-10
Late_Male_L2_3_IT	HTR2A	antagonist	9.34039207274661e-11
Late_Male_L6_IT	HTR2A	antagonist	3.7032082452432e-10
Late_Female_Oligodendrocyte	HTR2A	antagonist	3.12041540918502e-10
Late_Male_L4_IT	HTR2A	antagonist	1.3023333131017e-10
Late_Male_Immune	HTR2A	antagonist	6.32737064131965e-11
Late_Male_L6_CT	HTR2A	antagonist	5.22989766598542e-10
Late_Male_Oligodendrocyte	HTR2A	antagonist	4.60668663204141e-11
Late_Male_Pvalb	HTR2A	antagonist	2.94431900131114e-10
Late_Male_Lamp5	HTR2A	antagonist	3.64716158856103e-10
Late_Male_Sst	HTR2A	antagonist	3.77631934616695e-10
Late_Male_Vip	HTR2A	antagonist	9.38279716366776e-11
Late_Male_L6b	HTR2A	antagonist	2.01640784779165e-09
Late_Male_L5_6_NP	HTR2A	antagonist	8.59383703145528e-10
Late_Male_Pax6	HTR2A	antagonist	1.01372949001669e-09
Late_Male_OPC	HTR2A	antagonist	3.07992197693406e-11
Late_Male_VLMC___Perivascular	HTR2A	antagonist	7.21123686179803e-11
Late_Male_Sncg	HTR2A	antagonist	2.11389556640344e-10
Early_Female_Pax6	GRIN1	antagonist	4.73492323705018e-10
Early_Female_L5_6_NP	GRIN1	antagonist	1.79200862900531e-10
Early_Female_Chandelier	GRIN1	antagonist	9.76774254811064e-10
Early_Female_L6_IT	GRIN1	antagonist	3.70902491808924e-10
Early_Female_Oligodendrocyte	GRIN1	antagonist	4.01093753359001e-10
Early_Female_Sst	GRIN1	antagonist	7.73455600324946e-10
Early_Male_Astrocyte	GRIN1	antagonist	6.60140903893817e-10
Early_Female_OPC	GRIN1	antagonist	1.35121720035855e-10
Early_Female_Sncg	GRIN1	antagonist	1.74148285180272e-10
Early_Female_Lamp5	GRIN1	antagonist	2.33636462579624e-10
Early_Female_Pvalb	GRIN1	antagonist	3.48741365332373e-09
Early_Female_L6_CT	GRIN1	antagonist	1.6441570558328e-09
Early_Female_Astrocyte	GRIN1	antagonist	2.69367522160495e-10
Early_Female_L2_3_IT	GRIN1	antagonist	9.71995945584583e-10
Early_Male_L6b	GRIN1	antagonist	4.40442754699959e-09
Early_Male_L6_CT	GRIN1	antagonist	1.40440303495268e-08
Early_Male_Chandelier	GRIN1	antagonist	2.24396385976623e-09
Early_Female_Lamp5_Lhx6	GRIN1	antagonist	2.67836946623106e-09
Early_Female_L6_IT_Car3	GRIN1	antagonist	7.65518511923844e-10
Early_Male_L5_6_NP	GRIN1	antagonist	2.79516154167573e-09
Early_Male_Immune	GRIN1	antagonist	4.14292376307278e-10
Early_Female_Vip	GRIN1	antagonist	8.42526090891273e-10
Early_Male_Lamp5_Lhx6	GRIN1	antagonist	6.98945393761277e-09
Early_Male_L4_IT	GRIN1	antagonist	6.22807391233172e-10
Early_Female_Immune	GRIN1	antagonist	4.28409322258007e-10
Early_Female_L5_IT	GRIN1	antagonist	5.78608832283377e-10
Early_Female_L4_IT	GRIN1	antagonist	1.91792618464594e-09
Early_Male_L6_IT	GRIN1	antagonist	8.83117714183744e-09
Early_Male_L5_IT	GRIN1	antagonist	7.11972115533022e-10
Late_Female_Immune	GRIN1	antagonist	4.51845407055793e-10
Early_Male_L2_3_IT	GRIN1	antagonist	1.27935033385397e-08
Early_Male_OPC	GRIN1	antagonist	6.89602951047785e-10
Early_Male_Lamp5	GRIN1	antagonist	4.3681855365598e-09
Early_Male_Oligodendrocyte	GRIN1	antagonist	4.85076755333889e-10
Early_Male_Sncg	GRIN1	antagonist	4.33213846143347e-09
Late_Female_Endothelial	GRIN1	antagonist	3.60635468543039e-10
Late_Female_Astrocyte	GRIN1	antagonist	6.51022360042083e-11
Early_Male_Sst	GRIN1	antagonist	1.61593125457944e-08
Late_Female_Chandelier	GRIN1	antagonist	1.62202599383017e-09
Early_Male_Vip	GRIN1	antagonist	2.05270922629276e-09
Late_Female_L5_ET	GRIN1	antagonist	1.14977935993774e-09
Late_Female_L5_6_NP	GRIN1	antagonist	2.48264325185943e-10
Late_Female_L2_3_IT	GRIN1	antagonist	8.22580357929929e-10
Early_Male_Pvalb	GRIN1	antagonist	5.8112728361718e-09
Late_Female_L4_IT	GRIN1	antagonist	1.44937143048368e-09
Late_Female_L6_IT	GRIN1	antagonist	4.59995941573071e-10
Late_Female_L6_IT_Car3	GRIN1	antagonist	1.88546188404951e-09
Late_Female_Sst	GRIN1	antagonist	3.84034064785283e-09
Late_Female_Vip	GRIN1	antagonist	1.03747515857564e-09
Late_Female_L6_CT	GRIN1	antagonist	6.8567158669758e-10
Late_Female_Lamp5_Lhx6	GRIN1	antagonist	2.96393548026271e-09
Late_Female_L5_IT	GRIN1	antagonist	1.05606637732065e-09
Late_Female_Lamp5	GRIN1	antagonist	2.14057281620574e-09
Late_Male_Astrocyte	GRIN1	antagonist	1.81552510230448e-10
Late_Female_L6b	GRIN1	antagonist	1.2971933510743e-09
Late_Female_OPC	GRIN1	antagonist	5.26059531686053e-11
Late_Female_Sncg	GRIN1	antagonist	2.21916050435759e-09
Late_Male_Chandelier	GRIN1	antagonist	1.02584855142101e-09
Late_Female_Pax6	GRIN1	antagonist	2.07524829250833e-09
Late_Female_VLMC___Perivascular	GRIN1	antagonist	8.54190853602937e-10
Late_Male_L5_IT	GRIN1	antagonist	3.61350236202971e-10
