cell_type	target	perb_score
123_L5-IT-MTG	SEC61G	1.17339602986205e-10
123_VLMC-MTG	SEC61G	3.61776706402088e-10
123_L5-ET-MTG	SEC61G	4.98296836923353e-11
123_Chandelier-MTG	SEC61G	3.93682139465442e-10
123_Lamp5-MTG	SEC61G	8.43675082978943e-10
456_Astro	SEC61G	8.02482944456003e-11
123_L4-IT-MTG	SEC61G	4.59401548694118e-11
123_Astro	SEC61G	2.01396318709408e-10
456_Chandelier-MTG	SEC61G	4.4064256882026e-11
123_L6-CT-MTG	SEC61G	2.08843473269044e-12
123_Sst-MTG	SEC61G	7.13257046113697e-10
123_Oligo-MTG	SEC61G	2.05137060942733e-09
123_microglia	SEC61G	5.24229820558595e-10
123_Vip-MTG	SEC61G	4.44732655068139e-11
456_L4-IT-MTG	SEC61G	7.65974537574861e-11
123_L6-IT-MTG	SEC61G	1.59215477809912e-10
123_L56-NP-MTG	SEC61G	9.16564663140987e-11
123_OPC-MTG	SEC61G	2.70824981898488e-10
123_PAX6-MTG	SEC61G	2.8889740522929e-10
123_L6b-MTG	SEC61G	1.66969209916443e-10
123_L6-IT-Car3	SEC61G	6.99846242090378e-11
123_Pvalb	SEC61G	4.87599949160229e-10
456_L5-IT-MTG	SEC61G	1.28975746807965e-11
456_L6-CT-MTG	SEC61G	7.43361406656456e-11
456_L6-IT-MTG	SEC61G	2.80035814299144e-11
456_L6-IT-Car3	SEC61G	2.59633962686007e-11
456_L56-NP-MTG	SEC61G	4.33476825985465e-11
456_OPC-MTG	SEC61G	2.12541642407487e-10
456_Sst-MTG	SEC61G	2.20714733488943e-11
456_L5-ET-MTG	SEC61G	1.54483199576233e-11
456_Lamp5-MTG	SEC61G	7.35275683366772e-12
456_VLMC-MTG	SEC61G	4.8763886823695e-11
456_Pvalb	SEC61G	4.53861750862871e-11
456_L6b-MTG	SEC61G	3.40470991566809e-11
456_Oligo-MTG	SEC61G	3.51734356887753e-10
456_microglia	SEC61G	8.32396099118827e-11
456_Lamp5_Lhx6-MTG	SEC61G	1.10283530952355e-10
456_Sncg-MTG	SEC61G	2.02240745689427e-10
456_Vip-MTG	SEC61G	1.17945483116646e-10
456_PAX6-MTG	SEC61G	2.90034969988764e-11
123_Lamp5_Lhx6-MTG	SPDYE3	3.66807784129283e-11
123_Sncg-MTG	SPDYE3	4.28290451348122e-12
123_L5-IT-MTG	SPDYE3	3.5819416263992e-11
123_VLMC-MTG	SPDYE3	7.04937459284686e-11
123_L5-ET-MTG	SPDYE3	4.58227692585053e-10
123_Chandelier-MTG	SPDYE3	1.77289406170838e-10
123_Lamp5-MTG	SPDYE3	1.69994180100682e-10
456_Astro	SPDYE3	2.80480755933677e-11
123_L4-IT-MTG	SPDYE3	3.39628956644101e-10
123_Astro	SPDYE3	1.79414334888911e-10
456_Chandelier-MTG	SPDYE3	1.20627077062486e-10
123_L6-CT-MTG	SPDYE3	1.22014958640624e-10
123_Sst-MTG	SPDYE3	4.4387847403677e-11
123_Oligo-MTG	SPDYE3	3.74862948260746e-10
123_microglia	SPDYE3	7.42641378454982e-11
123_Vip-MTG	SPDYE3	8.36406436709532e-11
456_L4-IT-MTG	SPDYE3	5.74876924697395e-11
123_L6-IT-MTG	SPDYE3	2.33417590871088e-10
123_L56-NP-MTG	SPDYE3	7.53758098272264e-11
123_OPC-MTG	SPDYE3	3.8778821871521e-11
123_PAX6-MTG	SPDYE3	1.93117806831314e-11
123_L6b-MTG	SPDYE3	6.59259873424037e-11
123_L6-IT-Car3	SPDYE3	1.24260620023414e-10
123_Pvalb	SPDYE3	1.63950221487189e-10
456_L5-IT-MTG	SPDYE3	7.95885851066979e-12
456_L6-CT-MTG	SPDYE3	4.5959761146627e-11
456_L6-IT-MTG	SPDYE3	4.51847490597805e-11
456_L6-IT-Car3	SPDYE3	1.91272751441734e-11
456_L56-NP-MTG	SPDYE3	1.74393043178841e-11
456_OPC-MTG	SPDYE3	3.0887967333505e-10
456_Sst-MTG	SPDYE3	1.03113002090826e-11
456_L5-ET-MTG	SPDYE3	7.01592444086455e-11
456_Lamp5-MTG	SPDYE3	1.03903385163635e-10
456_VLMC-MTG	SPDYE3	2.08221538892644e-10
456_Pvalb	SPDYE3	8.87663205090666e-11
456_L6b-MTG	SPDYE3	4.4111278659959e-12
456_Oligo-MTG	SPDYE3	2.04211123726249e-11
456_microglia	SPDYE3	3.35861624339042e-11
456_Lamp5_Lhx6-MTG	SPDYE3	8.39186538607406e-11
456_Sncg-MTG	SPDYE3	4.85825011844838e-11
456_Vip-MTG	SPDYE3	9.95470526248883e-11
456_PAX6-MTG	SPDYE3	2.51497699844975e-10
123_Lamp5_Lhx6-MTG	PTK2B	2.29500045813488e-10
123_Sncg-MTG	PTK2B	8.25067993260633e-11
123_L5-IT-MTG	PTK2B	8.98656732467811e-10
123_VLMC-MTG	PTK2B	7.30719021676547e-10
123_L5-ET-MTG	PTK2B	3.95996490153933e-09
123_Chandelier-MTG	PTK2B	1.69618309365282e-10
123_Lamp5-MTG	PTK2B	5.72987458110549e-11
456_Astro	PTK2B	1.92961729589471e-10
123_L4-IT-MTG	PTK2B	2.35348428175986e-10
123_Astro	PTK2B	5.47532360554022e-10
456_Chandelier-MTG	PTK2B	3.82281059681597e-11
123_L6-CT-MTG	PTK2B	2.73100896150869e-09
123_Sst-MTG	PTK2B	1.44344608449785e-09
123_Oligo-MTG	PTK2B	2.57448375091344e-10
123_microglia	PTK2B	2.47866898679815e-09
123_Vip-MTG	PTK2B	1.75984274378433e-10
456_L4-IT-MTG	PTK2B	1.43606530452146e-10
123_L6-IT-MTG	PTK2B	1.46251986316305e-09
123_L56-NP-MTG	PTK2B	3.29590761313731e-10
123_OPC-MTG	PTK2B	4.10752052084396e-11
123_PAX6-MTG	PTK2B	1.26835737947408e-09
123_L6b-MTG	PTK2B	1.52526297120643e-09
123_L6-IT-Car3	PTK2B	1.66629185085486e-09
123_Pvalb	PTK2B	2.63201942715333e-10
456_L5-IT-MTG	PTK2B	1.30177334818185e-09
456_L6-CT-MTG	PTK2B	1.26784925594822e-09
456_L6-IT-MTG	PTK2B	3.32662703776823e-09
456_L6-IT-Car3	PTK2B	2.59232352695367e-10
456_L56-NP-MTG	PTK2B	2.13396162786518e-11
456_OPC-MTG	PTK2B	1.14399231932927e-12
456_Sst-MTG	PTK2B	2.29931225266582e-10
456_L5-ET-MTG	PTK2B	3.80420812180414e-09
456_Lamp5-MTG	PTK2B	4.72048616331742e-11
456_VLMC-MTG	PTK2B	1.50771777844583e-10
456_Pvalb	PTK2B	1.37999716862653e-10
456_L6b-MTG	PTK2B	9.2780306236323e-10
456_Oligo-MTG	PTK2B	3.65296944983318e-10
456_microglia	PTK2B	1.08038298356937e-09
456_Lamp5_Lhx6-MTG	PTK2B	1.51350213585461e-10
456_Sncg-MTG	PTK2B	1.68890815706631e-09
456_Vip-MTG	PTK2B	5.58656955653844e-10
456_PAX6-MTG	PTK2B	2.048278528337e-10
123_Lamp5_Lhx6-MTG	CLU	7.58456144042038e-10
123_Sncg-MTG	CLU	1.50483744991647e-09
123_L5-IT-MTG	CLU	1.65802628363716e-09
123_VLMC-MTG	CLU	2.49754631992874e-09
123_L5-ET-MTG	CLU	5.78688273019436e-10
123_Chandelier-MTG	CLU	4.40628123329423e-10
123_Lamp5-MTG	CLU	2.38020811945716e-09
456_Astro	CLU	3.12381499520336e-09
123_L4-IT-MTG	CLU	2.72828762471322e-09
123_Astro	CLU	5.46082320935164e-09
456_Chandelier-MTG	CLU	5.69881969746273e-10
123_L6-CT-MTG	CLU	1.36595358950579e-09
123_Sst-MTG	CLU	2.61604971556558e-09
123_Oligo-MTG	CLU	6.55986275948557e-09
123_microglia	CLU	1.29570968872769e-10
123_Vip-MTG	CLU	2.27428446087325e-10
456_L4-IT-MTG	CLU	1.78201021823309e-09
123_L6-IT-MTG	CLU	1.07977313108522e-09
123_L56-NP-MTG	CLU	4.7909593953438e-10
123_OPC-MTG	CLU	1.86734074466284e-10
123_PAX6-MTG	CLU	1.28975857778062e-09
123_L6b-MTG	CLU	1.12063166050065e-09
123_L6-IT-Car3	CLU	9.5786117389243e-10
123_Pvalb	CLU	1.53113833126162e-09
456_L5-IT-MTG	CLU	1.72281721591937e-09
456_L6-CT-MTG	CLU	2.65513247869331e-09
456_L6-IT-MTG	CLU	6.04838775954026e-10
456_L6-IT-Car3	CLU	3.64874306495077e-10
456_L56-NP-MTG	CLU	1.13359915401755e-09
456_OPC-MTG	CLU	2.28387131603326e-10
456_Sst-MTG	CLU	1.61222164760505e-09
456_L5-ET-MTG	CLU	3.77925019044758e-10
456_Lamp5-MTG	CLU	3.42037496662334e-10
456_VLMC-MTG	CLU	1.89399957989512e-10
456_Pvalb	CLU	9.26132092391999e-10
456_L6b-MTG	CLU	1.71693929073833e-10
456_Oligo-MTG	CLU	2.07347679572905e-10
456_microglia	CLU	1.884052795237e-10
456_Lamp5_Lhx6-MTG	CLU	5.42851358758382e-10
456_Sncg-MTG	CLU	1.17539643611846e-09
456_Vip-MTG	CLU	7.13888728057442e-10
456_PAX6-MTG	CLU	3.93593491217198e-10
123_Lamp5_Lhx6-MTG	USP6NL	3.83088183684241e-11
123_Sncg-MTG	USP6NL	4.82012553504188e-10
123_L5-IT-MTG	USP6NL	3.22581120569824e-10
123_VLMC-MTG	USP6NL	1.04380357400622e-09
123_L5-ET-MTG	USP6NL	8.32133614967076e-11
123_Chandelier-MTG	USP6NL	3.66885290086215e-10
123_Lamp5-MTG	USP6NL	4.11456751458907e-10
456_Astro	USP6NL	1.91113625503323e-10
123_L4-IT-MTG	USP6NL	2.25962779159849e-10
123_Astro	USP6NL	8.09594513748879e-11
456_Chandelier-MTG	USP6NL	1.74365149527289e-10
123_L6-CT-MTG	USP6NL	2.60553947753243e-11
123_Sst-MTG	USP6NL	1.4716705455582e-10
123_Oligo-MTG	USP6NL	1.08603320591137e-09
123_microglia	USP6NL	9.83257693708735e-10
123_Vip-MTG	USP6NL	9.19698959361314e-10
456_L4-IT-MTG	USP6NL	3.02949595335025e-11
123_L6-IT-MTG	USP6NL	1.77693026364892e-10
123_L56-NP-MTG	USP6NL	1.9519100207883e-09
123_OPC-MTG	USP6NL	8.41412210158645e-10
123_PAX6-MTG	USP6NL	3.05071668575948e-10
123_L6b-MTG	USP6NL	1.43925652887445e-10
123_L6-IT-Car3	USP6NL	1.57084353553607e-10
123_Pvalb	USP6NL	1.53614146499632e-11
456_L5-IT-MTG	USP6NL	2.49075448989209e-11
456_L6-CT-MTG	USP6NL	1.97073336500834e-11
456_L6-IT-MTG	USP6NL	9.14845860262251e-11
456_L6-IT-Car3	USP6NL	9.21596585347444e-11
456_L56-NP-MTG	USP6NL	5.57568802626168e-10
456_OPC-MTG	USP6NL	2.22109680843373e-10
456_Sst-MTG	USP6NL	1.0607617720585e-10
456_L5-ET-MTG	USP6NL	8.0366780444025e-11
456_Lamp5-MTG	USP6NL	2.15615155552921e-10
456_VLMC-MTG	USP6NL	5.66353335260166e-10
456_Pvalb	USP6NL	3.96481610371889e-11
456_L6b-MTG	USP6NL	7.11084396873532e-11
456_Oligo-MTG	USP6NL	4.67267573504478e-10
456_microglia	USP6NL	1.55372191637418e-09
456_Lamp5_Lhx6-MTG	USP6NL	9.52695987779483e-11
456_Sncg-MTG	USP6NL	9.68017482946485e-11
456_Vip-MTG	USP6NL	3.29888996282612e-10
456_PAX6-MTG	USP6NL	1.02107796139177e-10
123_Lamp5_Lhx6-MTG	ANK3	5.64427843508509e-09
123_Sncg-MTG	ANK3	4.53126418303532e-08
123_L5-IT-MTG	ANK3	4.28790377445544e-08
123_VLMC-MTG	ANK3	3.69167516619941e-09
123_L5-ET-MTG	ANK3	3.13845532597268e-08
123_Chandelier-MTG	ANK3	7.91219584449759e-08
123_Lamp5-MTG	ANK3	8.31598826299933e-08
456_Astro	ANK3	5.48817372300349e-10
123_L4-IT-MTG	ANK3	3.05466385340813e-08
123_Astro	ANK3	8.48206031711189e-11
456_Chandelier-MTG	ANK3	3.33974750952506e-08
123_L6-CT-MTG	ANK3	4.7085104009064e-08
123_Sst-MTG	ANK3	7.95550597428036e-09
123_Oligo-MTG	ANK3	3.09155247823308e-09
123_microglia	ANK3	1.15420498330292e-09
123_Vip-MTG	ANK3	3.99858085096712e-08
456_L4-IT-MTG	ANK3	7.84916879153201e-08
123_L6-IT-MTG	ANK3	8.78318127995099e-09
123_L56-NP-MTG	ANK3	1.12371663210751e-08
123_OPC-MTG	ANK3	8.99886306596523e-09
123_PAX6-MTG	ANK3	4.99555811414481e-08
123_L6b-MTG	ANK3	1.58869000277006e-08
123_L6-IT-Car3	ANK3	5.74438830432236e-08
123_Pvalb	ANK3	4.70721559397686e-08
456_L5-IT-MTG	ANK3	1.62036643983921e-08
456_L6-CT-MTG	ANK3	1.45003202382037e-09
456_L6-IT-MTG	ANK3	3.99687645620129e-08
456_L6-IT-Car3	ANK3	4.89749128707272e-08
456_L56-NP-MTG	ANK3	1.46944048364927e-08
456_OPC-MTG	ANK3	1.25548256611576e-08
456_Sst-MTG	ANK3	6.24627633542351e-08
456_L5-ET-MTG	ANK3	6.81981153578011e-09
456_Lamp5-MTG	ANK3	4.39907860986993e-08
456_VLMC-MTG	ANK3	1.2280501660441e-09
456_Pvalb	ANK3	2.29262977907925e-08
456_L6b-MTG	ANK3	9.66460460847257e-08
456_Oligo-MTG	ANK3	4.52446472241985e-09
456_microglia	ANK3	2.64466742175631e-10
456_Lamp5_Lhx6-MTG	ANK3	8.32477067313545e-08
456_Sncg-MTG	ANK3	2.21629229354053e-08
456_Vip-MTG	ANK3	1.74038699090755e-08
456_PAX6-MTG	ANK3	6.03759548286072e-08
123_Lamp5_Lhx6-MTG	BLNK	1.97801561652336e-10
123_Sncg-MTG	BLNK	6.70753474836708e-11
123_L5-IT-MTG	BLNK	1.48753083471052e-11
123_VLMC-MTG	BLNK	5.95940697320749e-10
123_L5-ET-MTG	BLNK	6.05483879459437e-11
123_Chandelier-MTG	BLNK	2.22152998685417e-17
123_Lamp5-MTG	BLNK	1.71479440495901e-10
456_Astro	BLNK	2.41519670356342e-11
123_L4-IT-MTG	BLNK	2.74800486587977e-11
123_Astro	BLNK	1.8096687791266e-11
456_Chandelier-MTG	BLNK	1.84076450193829e-11
123_L6-CT-MTG	BLNK	1.13847805643353e-10
123_Sst-MTG	BLNK	1.40977465334881e-10
123_Oligo-MTG	BLNK	6.10226839176176e-10
123_microglia	BLNK	1.21682729376694e-08
123_Vip-MTG	BLNK	1.04475807797171e-10
456_L4-IT-MTG	BLNK	1.0040636485519e-11
123_L6-IT-MTG	BLNK	1.59295682457358e-10
123_L56-NP-MTG	BLNK	2.5605730964209e-12
123_OPC-MTG	BLNK	1.64790435735706e-10
123_PAX6-MTG	BLNK	4.93670121801802e-11
123_L6b-MTG	BLNK	1.42745412437063e-12
123_L6-IT-Car3	BLNK	3.69024035092379e-11
123_Pvalb	BLNK	2.68957504326268e-10
456_L5-IT-MTG	BLNK	5.23678360237263e-12
456_L6-CT-MTG	BLNK	2.85754154255815e-11
456_L6-IT-MTG	BLNK	3.78363052347044e-12
456_L6-IT-Car3	BLNK	2.84770016566144e-11
456_L56-NP-MTG	BLNK	2.14391205837605e-11
456_OPC-MTG	BLNK	7.01733691726992e-12
456_Sst-MTG	BLNK	1.31988179295824e-11
456_L5-ET-MTG	BLNK	1.42869652719685e-10
456_Lamp5-MTG	BLNK	1.59271856656842e-11
456_VLMC-MTG	BLNK	8.48034737196053e-11
456_Pvalb	BLNK	2.95013533645149e-12
456_L6b-MTG	BLNK	1.11757363530779e-11
456_Oligo-MTG	BLNK	1.03563699517765e-10
456_microglia	BLNK	3.65721242212243e-09
456_Lamp5_Lhx6-MTG	BLNK	2.93240553065614e-11
456_Sncg-MTG	BLNK	3.5212539904973e-11
456_Vip-MTG	BLNK	1.77726471970051e-11
456_PAX6-MTG	BLNK	1.1015582692455e-11
123_Lamp5_Lhx6-MTG	SPI1	2.000954788003e-11
123_Sncg-MTG	SPI1	1.08005992313386e-10
123_L5-IT-MTG	SPI1	1.21557434670342e-10
123_VLMC-MTG	SPI1	3.21246598818527e-10
123_L5-ET-MTG	SPI1	4.09225335008916e-11
123_Chandelier-MTG	SPI1	4.33005151158055e-11
123_Lamp5-MTG	SPI1	3.98455170499275e-12
456_Astro	SPI1	1.26226144778942e-10
123_L4-IT-MTG	SPI1	1.02216129397386e-10
123_Astro	SPI1	6.30453285456445e-10
456_Chandelier-MTG	SPI1	2.85618693502959e-11
123_L6-CT-MTG	SPI1	8.42464607248684e-11
123_Sst-MTG	SPI1	3.48845375808937e-10
123_Oligo-MTG	SPI1	4.62206937762378e-12
123_microglia	SPI1	1.81335840936985e-09
123_Vip-MTG	SPI1	4.62796043047549e-11
456_L4-IT-MTG	SPI1	1.74949951734978e-11
123_L6-IT-MTG	SPI1	1.88418430441057e-11
123_L56-NP-MTG	SPI1	7.83364102560429e-11
123_OPC-MTG	SPI1	1.06709839939097e-11
123_PAX6-MTG	SPI1	9.6799346757831e-11
123_L6b-MTG	SPI1	1.02251085954668e-10
123_L6-IT-Car3	SPI1	3.68885941816308e-11
123_Pvalb	SPI1	1.3664499594935e-10
456_L5-IT-MTG	SPI1	1.34611083796508e-11
456_L6-CT-MTG	SPI1	5.79139358739177e-12
456_L6-IT-MTG	SPI1	2.66051995568161e-11
456_L6-IT-Car3	SPI1	3.25144700597624e-12
456_L56-NP-MTG	SPI1	7.7388713054858e-11
456_OPC-MTG	SPI1	3.2999394285945e-11
456_Sst-MTG	SPI1	4.08808405539555e-11
456_L5-ET-MTG	SPI1	9.98149055113066e-12
456_Lamp5-MTG	SPI1	2.47262507967444e-11
456_VLMC-MTG	SPI1	4.67495633769419e-11
456_Pvalb	SPI1	6.04236545392376e-11
456_L6b-MTG	SPI1	2.86782328780914e-11
456_Oligo-MTG	SPI1	8.26882748518345e-11
456_microglia	SPI1	5.65284821475584e-10
456_Lamp5_Lhx6-MTG	SPI1	1.74471075775778e-11
456_Sncg-MTG	SPI1	3.0201743046814e-12
456_Vip-MTG	SPI1	3.76239684964351e-11
456_PAX6-MTG	SPI1	8.92809631865073e-12
123_Lamp5_Lhx6-MTG	MS4A4A	3.22793772023079e-17
123_Sncg-MTG	MS4A4A	2.60208521396521e-17
123_L5-IT-MTG	MS4A4A	8.12060493956151e-11
123_VLMC-MTG	MS4A4A	7.42307182640093e-11
123_L5-ET-MTG	MS4A4A	4.85975856085979e-11
123_Chandelier-MTG	MS4A4A	1.28942592257293e-17
123_Lamp5-MTG	MS4A4A	8.09947813243143e-11
456_Astro	MS4A4A	6.29570526917635e-12
123_L4-IT-MTG	MS4A4A	7.40228173677483e-11
123_Astro	MS4A4A	2.7176972779914e-10
456_Chandelier-MTG	MS4A4A	4.86960085019993e-17
123_L6-CT-MTG	MS4A4A	8.45430168030954e-11
123_Sst-MTG	MS4A4A	9.34177181294034e-18
123_Oligo-MTG	MS4A4A	3.27306970834017e-17
123_microglia	MS4A4A	2.18954956450935e-10
123_Vip-MTG	MS4A4A	1.16466923294463e-10
456_L4-IT-MTG	MS4A4A	4.37889541684808e-12
123_L6-IT-MTG	MS4A4A	6.37438981282396e-11
123_L56-NP-MTG	MS4A4A	2.14759566687936e-12
123_OPC-MTG	MS4A4A	2.0888836804026e-17
123_PAX6-MTG	MS4A4A	4.12992834683076e-10
123_L6b-MTG	MS4A4A	6.15397527191569e-11
123_L6-IT-Car3	MS4A4A	3.94531225442494e-11
123_Pvalb	MS4A4A	1.39857877853494e-17
456_L5-IT-MTG	MS4A4A	4.54070317596267e-12
456_L6-CT-MTG	MS4A4A	8.40642797856022e-12
456_L6-IT-MTG	MS4A4A	9.91196694611787e-12
456_L6-IT-Car3	MS4A4A	2.68880546627097e-12
456_L56-NP-MTG	MS4A4A	5.75227235661518e-12
456_OPC-MTG	MS4A4A	3.45494253426681e-16
456_Sst-MTG	MS4A4A	5.97552843281797e-12
456_L5-ET-MTG	MS4A4A	8.78764675173269e-12
456_Lamp5-MTG	MS4A4A	1.76799500634913e-11
456_VLMC-MTG	MS4A4A	2.08370262909395e-11
456_Pvalb	MS4A4A	1.9224693547585e-11
456_L6b-MTG	MS4A4A	5.29377470800004e-11
456_Oligo-MTG	MS4A4A	4.93257511373935e-11
456_microglia	MS4A4A	3.29928281416447e-10
456_Lamp5_Lhx6-MTG	MS4A4A	7.71195927522808e-12
456_Sncg-MTG	MS4A4A	1.16267111215678e-11
456_Vip-MTG	MS4A4A	8.06352141186684e-12
456_PAX6-MTG	MS4A4A	1.27802197032495e-11
123_Lamp5_Lhx6-MTG	TPCN1	3.11451843338059e-10
123_Sncg-MTG	TPCN1	2.09610361874344e-10
123_L5-IT-MTG	TPCN1	1.32918650801045e-10
123_VLMC-MTG	TPCN1	4.17153725664451e-10
123_L5-ET-MTG	TPCN1	3.02968635674791e-10
123_Chandelier-MTG	TPCN1	3.34473028150711e-10
123_Lamp5-MTG	TPCN1	3.80045661556596e-10
456_Astro	TPCN1	3.95091021815855e-10
123_L4-IT-MTG	TPCN1	1.1361574498619e-09
123_Astro	TPCN1	7.25293405050145e-10
456_Chandelier-MTG	TPCN1	6.52092660430232e-11
123_L6-CT-MTG	TPCN1	6.4060826587508e-10
123_Sst-MTG	TPCN1	2.81371493981256e-10
123_Oligo-MTG	TPCN1	7.21282343080787e-10
123_microglia	TPCN1	7.5757442991239e-10
123_Vip-MTG	TPCN1	2.38105294867029e-10
456_L4-IT-MTG	TPCN1	2.19861548358432e-10
123_L6-IT-MTG	TPCN1	7.36989589300455e-10
123_L56-NP-MTG	TPCN1	2.55062797576326e-10
123_OPC-MTG	TPCN1	6.92255724956852e-10
123_PAX6-MTG	TPCN1	3.37406506808391e-10
123_L6b-MTG	TPCN1	3.4587861125329e-10
123_L6-IT-Car3	TPCN1	7.64786568165582e-10
123_Pvalb	TPCN1	7.14683518172711e-11
456_L5-IT-MTG	TPCN1	1.4559851015667e-10
456_L6-CT-MTG	TPCN1	2.17258467431277e-11
456_L6-IT-MTG	TPCN1	4.50999535512129e-11
456_L6-IT-Car3	TPCN1	1.23625502684299e-10
456_L56-NP-MTG	TPCN1	5.75080624699529e-11
456_OPC-MTG	TPCN1	2.04947095733065e-10
456_Sst-MTG	TPCN1	2.31126835547722e-10
456_L5-ET-MTG	TPCN1	2.1492006767962e-10
456_Lamp5-MTG	TPCN1	2.15961032275561e-10
456_VLMC-MTG	TPCN1	5.52126885603993e-12
456_Pvalb	TPCN1	1.46006373465796e-10
456_L6b-MTG	TPCN1	1.14720246988129e-10
456_Oligo-MTG	TPCN1	9.99516049455922e-11
456_microglia	TPCN1	7.15238477454126e-11
456_Lamp5_Lhx6-MTG	TPCN1	1.34949148443444e-10
456_Sncg-MTG	TPCN1	2.58333416331605e-11
456_Vip-MTG	TPCN1	1.84073073416321e-10
456_PAX6-MTG	TPCN1	2.27323957771466e-10
123_Lamp5_Lhx6-MTG	SLC24A4	7.27705305833805e-10
123_Sncg-MTG	SLC24A4	3.19271573138687e-10
123_L5-IT-MTG	SLC24A4	2.57889948511631e-11
123_VLMC-MTG	SLC24A4	5.04101092575347e-10
123_L5-ET-MTG	SLC24A4	2.00327921999804e-11
123_Chandelier-MTG	SLC24A4	5.57788121908512e-11
123_Lamp5-MTG	SLC24A4	3.24748557524131e-10
456_Astro	SLC24A4	1.56984891506039e-09
123_L4-IT-MTG	SLC24A4	2.65700837629584e-09
123_Astro	SLC24A4	2.01195117968603e-09
456_Chandelier-MTG	SLC24A4	2.24815467733423e-10
123_L6-CT-MTG	SLC24A4	1.47403722563383e-10
123_Sst-MTG	SLC24A4	2.24284373644611e-09
123_Oligo-MTG	SLC24A4	1.85062619498206e-10
123_microglia	SLC24A4	1.41843598056107e-10
123_Vip-MTG	SLC24A4	2.14679052312665e-09
456_L4-IT-MTG	SLC24A4	9.261546239166e-11
123_L6-IT-MTG	SLC24A4	2.90669790638831e-10
123_L56-NP-MTG	SLC24A4	2.40380059768591e-11
123_OPC-MTG	SLC24A4	3.98411545737054e-11
123_PAX6-MTG	SLC24A4	2.16003790968819e-10
123_L6b-MTG	SLC24A4	5.70696716994442e-11
123_L6-IT-Car3	SLC24A4	1.34620744569339e-09
123_Pvalb	SLC24A4	2.44554432367782e-10
456_L5-IT-MTG	SLC24A4	6.85807375418335e-11
456_L6-CT-MTG	SLC24A4	5.89829241524702e-11
456_L6-IT-MTG	SLC24A4	3.45544587643863e-10
456_L6-IT-Car3	SLC24A4	6.4998726644137e-10
456_L56-NP-MTG	SLC24A4	8.85602880474514e-12
456_OPC-MTG	SLC24A4	4.70858999702934e-10
456_Sst-MTG	SLC24A4	4.9762856404245e-10
456_L5-ET-MTG	SLC24A4	4.26493466625379e-11
456_Lamp5-MTG	SLC24A4	2.24098629757207e-10
456_VLMC-MTG	SLC24A4	1.04025482159649e-10
456_Pvalb	SLC24A4	1.14012702445408e-10
456_L6b-MTG	SLC24A4	1.93641012981465e-11
456_Oligo-MTG	SLC24A4	7.03959168559892e-11
456_microglia	SLC24A4	2.6576899198214e-10
456_Lamp5_Lhx6-MTG	SLC24A4	1.00210041626794e-09
456_Sncg-MTG	SLC24A4	3.60915093507581e-10
456_Vip-MTG	SLC24A4	5.82658544624855e-10
456_PAX6-MTG	SLC24A4	3.17245413434682e-11
123_Lamp5_Lhx6-MTG	CTSH	2.46128859985709e-10
123_Sncg-MTG	CTSH	3.15155602654795e-11
123_L5-IT-MTG	CTSH	4.15253683322839e-11
123_VLMC-MTG	CTSH	8.42701110731233e-11
123_L5-ET-MTG	CTSH	1.27439016231741e-10
123_Chandelier-MTG	CTSH	3.42896054175034e-11
123_Lamp5-MTG	CTSH	2.6331484652329e-10
456_Astro	CTSH	2.89769178414221e-10
123_L4-IT-MTG	CTSH	1.47038559634542e-10
123_Astro	CTSH	1.75249781814066e-10
456_Chandelier-MTG	CTSH	1.61821256525642e-11
123_L6-CT-MTG	CTSH	7.91374669370623e-11
123_Sst-MTG	CTSH	4.13859580376975e-11
123_Oligo-MTG	CTSH	5.2759554800502e-18
123_microglia	CTSH	1.03331856952865e-09
123_Vip-MTG	CTSH	8.29686765129776e-11
456_L4-IT-MTG	CTSH	2.97272337145152e-11
123_L6-IT-MTG	CTSH	2.5462919333155e-11
123_L56-NP-MTG	CTSH	5.1462910989367e-11
123_OPC-MTG	CTSH	1.73689052676049e-17
123_PAX6-MTG	CTSH	1.87852941137002e-10
123_L6b-MTG	CTSH	8.72144501132764e-11
123_L6-IT-Car3	CTSH	9.58515096015998e-11
123_Pvalb	CTSH	2.86146125764485e-10
456_L5-IT-MTG	CTSH	5.64970254367124e-12
456_L6-CT-MTG	CTSH	1.86573131451105e-11
456_L6-IT-MTG	CTSH	6.77562717480017e-12
456_L6-IT-Car3	CTSH	3.98443168096158e-11
456_L56-NP-MTG	CTSH	4.49559982190574e-11
456_OPC-MTG	CTSH	2.7292332880107e-11
456_Sst-MTG	CTSH	3.65743108661147e-11
456_L5-ET-MTG	CTSH	5.75358603721756e-12
456_Lamp5-MTG	CTSH	7.68764726968317e-12
456_VLMC-MTG	CTSH	9.5926008203222e-11
456_Pvalb	CTSH	4.75640137571418e-12
456_L6b-MTG	CTSH	1.26152772073325e-13
456_Oligo-MTG	CTSH	8.37551378983885e-11
456_microglia	CTSH	1.13376956179291e-10
456_Lamp5_Lhx6-MTG	CTSH	9.97388121157583e-12
456_Sncg-MTG	CTSH	3.61030052095774e-11
456_Vip-MTG	CTSH	2.31023077456326e-11
456_PAX6-MTG	CTSH	4.03384842627752e-11
123_Lamp5_Lhx6-MTG	PLCG2	2.35238165878018e-09
123_Sncg-MTG	PLCG2	6.45289296334818e-09
123_L5-IT-MTG	PLCG2	2.16153667427386e-09
