cell_type	target	binding	perb_score
Early_Braak_L6b	HLA-DQA1	antagonist	4.04091107783140e-11
Early_Braak_L2_3_IT	HLA-DQA1	antagonist	2.98448786881165e-11
Early_Braak_Sst	HLA-DQA1	antagonist	8.32642135638793e-12
Early_Braak_L6_IT	HLA-DQA1	antagonist	3.71429052567713e-11
Early_Braak_Lamp5_Lhx6	HLA-DQA1	antagonist	2.79664840149047e-11
Early_Braak_Microglia-PVM	HLA-DQA1	antagonist	2.75875551685536e-10
Early_Braak_L6_CT	HLA-DQA1	antagonist	4.80575784076744e-12
Early_Braak_Chandelier	HLA-DQA1	antagonist	5.21319761672347e-16
Early_Braak_L6_IT_Car3	HLA-DQA1	antagonist	9.52159643108882e-12
Early_Braak_L5_6_NP	HLA-DQA1	antagonist	1.67945463894176e-11
Early_Braak_OPC	HLA-DQA1	antagonist	4.39196904579864e-17
Early_Braak_L4_IT	HLA-DQA1	antagonist	2.78610143132631e-11
Early_Braak_Pax6	HLA-DQA1	antagonist	8.29210594657953e-11
Early_Braak_L5_IT	HLA-DQA1	antagonist	2.45065085902659e-12
Early_Braak_Oligodendrocyte	HLA-DQA1	antagonist	1.13399693357143e-10
Late_Braak_Endothelial	HLA-DQA1	antagonist	1.37400987828781e-10
Early_Braak_VLMC	HLA-DQA1	antagonist	2.29515662849057e-10
Early_Braak_Vip	HLA-DQA1	antagonist	8.4858754681764e-11
Early_Braak_Sncg	HLA-DQA1	antagonist	5.60523086132749e-17
Late_Braak_Astrocyte	HLA-DQA1	antagonist	4.80484926814994e-11
Late_Braak_Chandelier	HLA-DQA1	antagonist	1.8936556548903e-11
Early_Braak_Lamp5	HLA-DQA1	antagonist	2.15664917017067e-11
Early_Braak_Pvalb	HLA-DQA1	antagonist	7.63772204111847e-14
Late_Braak_L6_IT_Car3	HLA-DQA1	antagonist	1.62014776977726e-11
Late_Braak_L2_3_IT	HLA-DQA1	antagonist	4.02727241129129e-11
Late_Braak_Lamp5_Lhx6	HLA-DQA1	antagonist	3.02601930333501e-11
Late_Braak_L5_IT	HLA-DQA1	antagonist	2.90153712513892e-11
Late_Braak_L5_6_NP	HLA-DQA1	antagonist	5.15770369029171e-17
Late_Braak_Pax6	HLA-DQA1	antagonist	8.08381535988781e-11
Late_Braak_Lamp5	HLA-DQA1	antagonist	9.08117182445972e-12
Late_Braak_Sncg	HLA-DQA1	antagonist	5.67367785504331e-11
Late_Braak_L6_IT	HLA-DQA1	antagonist	1.66250941774018e-11
Late_Braak_L6_CT	HLA-DQA1	antagonist	6.66409153750849e-13
Late_Braak_L4_IT	HLA-DQA1	antagonist	3.92075355287443e-11
Late_Braak_Sst	HLA-DQA1	antagonist	6.42304601866677e-11
Late_Braak_OPC	HLA-DQA1	antagonist	3.12523830231503e-14
Late_Braak_L5_ET	HLA-DQA1	antagonist	7.07104771891053e-12
Late_Braak_Sst_Chodl	HLA-DQA1	antagonist	2.94583103312988e-10
Late_Braak_Oligodendrocyte	HLA-DQA1	antagonist	1.73420550214768e-10
Late_Braak_Pvalb	HLA-DQA1	antagonist	4.43565664833482e-11
Late_Braak_L6b	HLA-DQA1	antagonist	1.63620313084099e-11
Late_Braak_Vip	HLA-DQA1	antagonist	1.92734630049666e-11
Late_Braak_Microglia-PVM	HLA-DQA1	antagonist	1.18415816324057e-10
Late_Braak_VLMC	HLA-DQA1	antagonist	4.04603565571184e-17
Early_Braak_Astrocyte	HS3ST5	antagonist	2.85450487170234e-10
Early_Braak_L6b	HS3ST5	antagonist	2.87540298405714e-09
Early_Braak_L2_3_IT	HS3ST5	antagonist	6.23947804656952e-10
Early_Braak_Sst	HS3ST5	antagonist	2.55583634636636e-09
Early_Braak_L6_IT	HS3ST5	antagonist	6.94012254438773e-10
Early_Braak_Lamp5_Lhx6	HS3ST5	antagonist	7.84272842449397e-10
Early_Braak_Microglia-PVM	HS3ST5	antagonist	9.34621103782395e-11
Early_Braak_L6_CT	HS3ST5	antagonist	2.41831865626778e-10
Early_Braak_Chandelier	HS3ST5	antagonist	1.89099199165375e-09
Early_Braak_L6_IT_Car3	HS3ST5	antagonist	1.60073018501955e-10
Early_Braak_L5_6_NP	HS3ST5	antagonist	2.00467520097134e-10
Early_Braak_OPC	HS3ST5	antagonist	1.3580577179946e-10
Early_Braak_L4_IT	HS3ST5	antagonist	3.1164765638984e-10
Early_Braak_Pax6	HS3ST5	antagonist	1.07607116562002e-11
Early_Braak_L5_IT	HS3ST5	antagonist	1.40243888416871e-10
Early_Braak_Oligodendrocyte	HS3ST5	antagonist	2.07376954561671e-09
Late_Braak_Endothelial	HS3ST5	antagonist	1.38196869052312e-10
Early_Braak_VLMC	HS3ST5	antagonist	2.02615238144921e-10
Early_Braak_Vip	HS3ST5	antagonist	9.49697544872396e-10
Early_Braak_Sncg	HS3ST5	antagonist	2.63505457948474e-09
Late_Braak_Astrocyte	HS3ST5	antagonist	5.75708147563434e-10
Late_Braak_Chandelier	HS3ST5	antagonist	2.54537691270785e-10
Early_Braak_Lamp5	HS3ST5	antagonist	1.16904393841079e-08
Early_Braak_Pvalb	HS3ST5	antagonist	2.5970745900781e-10
Late_Braak_L6_IT_Car3	HS3ST5	antagonist	7.0458298505085e-11
Late_Braak_L2_3_IT	HS3ST5	antagonist	7.63923487111742e-10
Late_Braak_Lamp5_Lhx6	HS3ST5	antagonist	1.80129602228939e-09
Late_Braak_L5_IT	HS3ST5	antagonist	6.59982824259257e-10
Late_Braak_L5_6_NP	HS3ST5	antagonist	3.69167629040468e-10
Late_Braak_Pax6	HS3ST5	antagonist	2.2203373834204e-09
Late_Braak_Lamp5	HS3ST5	antagonist	5.78437576601433e-09
Late_Braak_Sncg	HS3ST5	antagonist	2.33021661428323e-09
Late_Braak_L6_IT	HS3ST5	antagonist	3.81947828174945e-09
Late_Braak_L6_CT	HS3ST5	antagonist	2.06696140043773e-10
Late_Braak_L4_IT	HS3ST5	antagonist	4.49054819077961e-11
Late_Braak_Sst	HS3ST5	antagonist	1.25058909262007e-10
Late_Braak_OPC	HS3ST5	antagonist	5.76161351937982e-11
Late_Braak_L5_ET	HS3ST5	antagonist	4.5376612182922e-11
Late_Braak_Sst_Chodl	HS3ST5	antagonist	5.02474029525001e-10
Late_Braak_Oligodendrocyte	HS3ST5	antagonist	2.86439125175857e-09
Late_Braak_Pvalb	HS3ST5	antagonist	2.11748094267615e-10
Late_Braak_L6b	HS3ST5	antagonist	3.02571056760292e-09
Late_Braak_Vip	HS3ST5	antagonist	5.72711257712224e-10
Late_Braak_Microglia-PVM	HS3ST5	antagonist	2.14178073346931e-10
Late_Braak_VLMC	HS3ST5	antagonist	5.59786754319318e-11
Early_Braak_Astrocyte	HRH1	antagonist	7.08611363444544e-10
Early_Braak_L6b	HRH1	antagonist	1.70866255371241e-10
Early_Braak_L2_3_IT	HRH1	antagonist	3.00333164174028e-10
Early_Braak_Sst	HRH1	antagonist	6.12583430404416e-10
Early_Braak_L6_IT	HRH1	antagonist	7.0543022066955e-10
Early_Braak_Lamp5_Lhx6	HRH1	antagonist	4.19463990596814e-10
Early_Braak_Microglia-PVM	HRH1	antagonist	1.89500775415326e-10
Early_Braak_L6_CT	HRH1	antagonist	2.34712145990912e-10
Early_Braak_Chandelier	HRH1	antagonist	7.25904454260346e-11
Early_Braak_L6_IT_Car3	HRH1	antagonist	2.63750367566727e-10
Early_Braak_L5_6_NP	HRH1	antagonist	4.07599246818899e-10
Early_Braak_OPC	HRH1	antagonist	1.39995546120969e-10
Early_Braak_L4_IT	HRH1	antagonist	8.32055924136168e-10
Early_Braak_Pax6	HRH1	antagonist	1.01655110694621e-10
Early_Braak_L5_IT	HRH1	antagonist	6.72619074448914e-10
Early_Braak_Oligodendrocyte	HRH1	antagonist	3.1385115728585e-11
Late_Braak_Endothelial	HRH1	antagonist	3.37582918421734e-10
Early_Braak_VLMC	HRH1	antagonist	4.90842426143774e-10
Early_Braak_Vip	HRH1	antagonist	1.97666814843747e-10
Early_Braak_Sncg	HRH1	antagonist	1.33221398800505e-10
Late_Braak_Astrocyte	HRH1	antagonist	1.30491473088713e-09
Late_Braak_Chandelier	HRH1	antagonist	2.6455550668617e-10
Early_Braak_Lamp5	HRH1	antagonist	9.23440338599318e-10
Early_Braak_Pvalb	HRH1	antagonist	1.67326173089275e-10
Late_Braak_L6_IT_Car3	HRH1	antagonist	1.28366340695474e-10
Late_Braak_L2_3_IT	HRH1	antagonist	4.86659599920367e-11
Late_Braak_Lamp5_Lhx6	HRH1	antagonist	4.59324629553222e-10
Late_Braak_L5_IT	HRH1	antagonist	7.34380515552759e-11
Late_Braak_L5_6_NP	HRH1	antagonist	1.62290712509759e-10
Late_Braak_Pax6	HRH1	antagonist	1.19017908551875e-10
Late_Braak_Lamp5	HRH1	antagonist	1.33073734271299e-09
Late_Braak_Sncg	HRH1	antagonist	7.55206154994398e-11
Late_Braak_L6_IT	HRH1	antagonist	1.72784215365812e-10
Late_Braak_L6_CT	HRH1	antagonist	1.93048174532509e-10
Late_Braak_L4_IT	HRH1	antagonist	8.74512440097446e-10
Late_Braak_Sst	HRH1	antagonist	1.48510429971034e-10
Late_Braak_OPC	HRH1	antagonist	1.52853112310237e-10
Late_Braak_L5_ET	HRH1	antagonist	3.28940643104198e-10
Late_Braak_Sst_Chodl	HRH1	antagonist	1.08521992683489e-09
Late_Braak_Oligodendrocyte	HRH1	antagonist	1.013477679501e-10
Late_Braak_Pvalb	HRH1	antagonist	1.88821400343213e-10
Late_Braak_L6b	HRH1	antagonist	8.79176615462635e-10
Late_Braak_Vip	HRH1	antagonist	9.26204627001702e-11
Late_Braak_Microglia-PVM	HRH1	antagonist	2.61191435339896e-10
Late_Braak_VLMC	HRH1	antagonist	2.97666947916051e-10
Early_Braak_Astrocyte	KIT	antagonist	4.85934312312577e-11
Early_Braak_L6b	KIT	antagonist	1.28466424344991e-10
Early_Braak_L2_3_IT	KIT	antagonist	4.57767268788945e-11
Early_Braak_Sst	KIT	antagonist	1.31697303966627e-10
Early_Braak_L6_IT	KIT	antagonist	7.36497849680175e-12
Early_Braak_Lamp5_Lhx6	KIT	antagonist	1.24128720688561e-09
Early_Braak_Microglia-PVM	KIT	antagonist	5.57263560356907e-11
Early_Braak_L6_CT	KIT	antagonist	2.66456010870829e-10
Early_Braak_Chandelier	KIT	antagonist	1.50703011363472e-09
Early_Braak_L6_IT_Car3	KIT	antagonist	4.43854534575624e-11
Early_Braak_L5_6_NP	KIT	antagonist	6.38365129797183e-11
Early_Braak_OPC	KIT	antagonist	4.35926728045489e-10
Early_Braak_L4_IT	KIT	antagonist	3.37882097937476e-11
Early_Braak_Pax6	KIT	antagonist	1.3443831227646e-10
Early_Braak_L5_IT	KIT	antagonist	6.08790909215929e-12
Early_Braak_Oligodendrocyte	KIT	antagonist	1.48238446476025e-10
Late_Braak_Endothelial	KIT	antagonist	9.65424179031133e-12
Early_Braak_VLMC	KIT	antagonist	3.60930949670615e-11
Early_Braak_Vip	KIT	antagonist	5.70931136561815e-10
Early_Braak_Sncg	KIT	antagonist	3.10007409699944e-10
Late_Braak_Astrocyte	KIT	antagonist	1.15602884109964e-10
Late_Braak_Chandelier	KIT	antagonist	6.66800069666378e-10
Early_Braak_Lamp5	KIT	antagonist	4.57821854655159e-09
Early_Braak_Pvalb	KIT	antagonist	1.55944250844641e-10
Late_Braak_L6_IT_Car3	KIT	antagonist	2.28519594879313e-11
Late_Braak_L2_3_IT	KIT	antagonist	1.30452709161128e-10
Late_Braak_Lamp5_Lhx6	KIT	antagonist	6.11770675600095e-10
Late_Braak_L5_IT	KIT	antagonist	2.46831795106769e-11
Late_Braak_L5_6_NP	KIT	antagonist	2.7193548286958e-11
Late_Braak_Pax6	KIT	antagonist	3.78686051247202e-10
Late_Braak_Lamp5	KIT	antagonist	4.47317059280398e-09
Late_Braak_Sncg	KIT	antagonist	1.14573069994882e-10
Late_Braak_L6_IT	KIT	antagonist	1.11186079857561e-10
Late_Braak_L6_CT	KIT	antagonist	7.11680376111873e-11
Late_Braak_L4_IT	KIT	antagonist	1.8549460715961e-10
Late_Braak_Sst	KIT	antagonist	8.03946836088072e-11
Late_Braak_OPC	KIT	antagonist	1.35826843322859e-10
Late_Braak_L5_ET	KIT	antagonist	4.30951943979933e-11
Late_Braak_Sst_Chodl	KIT	antagonist	1.02374415424113e-10
Late_Braak_Oligodendrocyte	KIT	antagonist	7.53814418646223e-11
Late_Braak_Pvalb	KIT	antagonist	1.6272213743562e-10
Late_Braak_L6b	KIT	antagonist	6.01549395517071e-11
Late_Braak_Vip	KIT	antagonist	4.47837325874953e-10
Late_Braak_Microglia-PVM	KIT	antagonist	1.9558130082922e-10
Late_Braak_VLMC	KIT	antagonist	6.73914977187877e-10
Early_Braak_Astrocyte	KCNN4	antagonist	1.87481316166932e-11
Early_Braak_L6b	KCNN4	antagonist	1.22716191391745e-10
Early_Braak_L2_3_IT	KCNN4	antagonist	1.14550638749999e-10
Early_Braak_Sst	KCNN4	antagonist	1.25993855161688e-10
Early_Braak_L6_IT	KCNN4	antagonist	8.53306532120552e-11
Early_Braak_Lamp5_Lhx6	KCNN4	antagonist	5.77772172751462e-13
Early_Braak_Microglia-PVM	KCNN4	antagonist	1.39464965288129e-10
Early_Braak_L6_CT	KCNN4	antagonist	1.50059095298496e-10
Early_Braak_Chandelier	KCNN4	antagonist	1.71666405192225e-10
Early_Braak_L6_IT_Car3	KCNN4	antagonist	1.73701812232693e-11
Early_Braak_L5_6_NP	KCNN4	antagonist	2.17447885473892e-10
Early_Braak_OPC	KCNN4	antagonist	1.13789358808824e-12
Early_Braak_L4_IT	KCNN4	antagonist	1.56565696778024e-10
Early_Braak_Pax6	KCNN4	antagonist	5.81315860869934e-11
Early_Braak_L5_IT	KCNN4	antagonist	1.37711472159083e-10
Early_Braak_Oligodendrocyte	KCNN4	antagonist	5.82923985621207e-11
Late_Braak_Endothelial	KCNN4	antagonist	3.5762240613455e-18
Early_Braak_VLMC	KCNN4	antagonist	1.0464657362886e-17
Early_Braak_Vip	KCNN4	antagonist	2.04977100529271e-11
Early_Braak_Sncg	KCNN4	antagonist	7.37256416201311e-11
Late_Braak_Astrocyte	KCNN4	antagonist	9.38288536244483e-11
Late_Braak_Chandelier	KCNN4	antagonist	2.47673243702588e-10
Early_Braak_Lamp5	KCNN4	antagonist	2.07021956504615e-10
Early_Braak_Pvalb	KCNN4	antagonist	9.34134161678847e-11
Late_Braak_L6_IT_Car3	KCNN4	antagonist	4.42948448081058e-11
Late_Braak_L2_3_IT	KCNN4	antagonist	1.24263853884338e-10
Late_Braak_Lamp5_Lhx6	KCNN4	antagonist	1.64673666396812e-10
Late_Braak_L5_IT	KCNN4	antagonist	2.95525470289377e-11
Late_Braak_L5_6_NP	KCNN4	antagonist	3.29973119724286e-10
Late_Braak_Pax6	KCNN4	antagonist	1.12909178076901e-10
Late_Braak_Lamp5	KCNN4	antagonist	1.64857351922492e-10
Late_Braak_Sncg	KCNN4	antagonist	1.33839773554838e-10
Late_Braak_L6_IT	KCNN4	antagonist	6.61475020014499e-11
Late_Braak_L6_CT	KCNN4	antagonist	2.51470034051572e-11
Late_Braak_L4_IT	KCNN4	antagonist	1.78235239329549e-10
Late_Braak_Sst	KCNN4	antagonist	2.85618448306365e-11
Late_Braak_OPC	KCNN4	antagonist	7.63450655899701e-11
Late_Braak_L5_ET	KCNN4	antagonist	6.12609706385349e-11
Late_Braak_Sst_Chodl	KCNN4	antagonist	7.63921087977533e-11
Late_Braak_Oligodendrocyte	KCNN4	antagonist	1.1045440420516e-11
Late_Braak_Pvalb	KCNN4	antagonist	1.78273666069817e-10
Late_Braak_L6b	KCNN4	antagonist	7.59967412128915e-11
Late_Braak_Vip	KCNN4	antagonist	1.39723729535458e-11
Late_Braak_Microglia-PVM	KCNN4	antagonist	4.44916798237524e-11
Late_Braak_VLMC	KCNN4	antagonist	3.83212941143076e-17
Early_Braak_Astrocyte	INPP5D	antagonist	3.14031489539542e-10
Early_Braak_L6b	INPP5D	antagonist	3.91987423180645e-10
Early_Braak_L2_3_IT	INPP5D	antagonist	1.85872683240862e-10
Early_Braak_Sst	INPP5D	antagonist	1.34887596577811e-10
Early_Braak_L6_IT	INPP5D	antagonist	1.5504251707168e-10
Early_Braak_Lamp5_Lhx6	INPP5D	antagonist	7.94526096019919e-11
Early_Braak_Microglia-PVM	INPP5D	antagonist	5.2618727956248e-10
Early_Braak_L6_CT	INPP5D	antagonist	1.72606668293892e-10
Early_Braak_Chandelier	INPP5D	antagonist	1.01189605405433e-10
Early_Braak_L6_IT_Car3	INPP5D	antagonist	7.60501649776631e-11
Early_Braak_L5_6_NP	INPP5D	antagonist	6.1838429968785e-11
Early_Braak_OPC	INPP5D	antagonist	1.2607001432198e-10
Early_Braak_L4_IT	INPP5D	antagonist	1.47774397577132e-10
Early_Braak_Pax6	INPP5D	antagonist	2.53115366053514e-10
Early_Braak_L5_IT	INPP5D	antagonist	1.02136726004116e-10
Early_Braak_Oligodendrocyte	INPP5D	antagonist	2.50769936557053e-11
Late_Braak_Endothelial	INPP5D	antagonist	6.93306922000091e-10
Early_Braak_VLMC	INPP5D	antagonist	3.00044147646894e-09
Early_Braak_Vip	INPP5D	antagonist	6.24095014486487e-11
Early_Braak_Sncg	INPP5D	antagonist	1.39457523495168e-10
Late_Braak_Astrocyte	INPP5D	antagonist	1.67980739404977e-10
Late_Braak_Chandelier	INPP5D	antagonist	1.7388581746822e-10
Early_Braak_Lamp5	INPP5D	antagonist	4.63011792042396e-11
Early_Braak_Pvalb	INPP5D	antagonist	9.14803524165631e-11
Late_Braak_L6_IT_Car3	INPP5D	antagonist	1.20630031915776e-10
Late_Braak_L2_3_IT	INPP5D	antagonist	2.76704402637598e-10
Late_Braak_Lamp5_Lhx6	INPP5D	antagonist	2.88678755440875e-11
Late_Braak_L5_IT	INPP5D	antagonist	3.40749754037481e-10
Late_Braak_L5_6_NP	INPP5D	antagonist	2.0651607880949e-10
Late_Braak_Pax6	INPP5D	antagonist	2.50314589516329e-10
Late_Braak_Lamp5	INPP5D	antagonist	3.22311632774499e-11
Late_Braak_Sncg	INPP5D	antagonist	3.04613045611172e-11
Late_Braak_L6_IT	INPP5D	antagonist	1.083004309834e-10
Late_Braak_L6_CT	INPP5D	antagonist	4.83453852941144e-11
Late_Braak_L4_IT	INPP5D	antagonist	1.69442194720835e-10
Late_Braak_Sst	INPP5D	antagonist	1.15219153871899e-10
Late_Braak_OPC	INPP5D	antagonist	2.17168844113536e-10
Late_Braak_L5_ET	INPP5D	antagonist	8.02187526820759e-11
Late_Braak_Sst_Chodl	INPP5D	antagonist	5.96618943219631e-10
Late_Braak_Oligodendrocyte	INPP5D	antagonist	3.77547090640677e-10
Late_Braak_Pvalb	INPP5D	antagonist	5.30884899350477e-11
Late_Braak_L6b	INPP5D	antagonist	8.81644443294951e-11
Late_Braak_Vip	INPP5D	antagonist	8.626057181027e-11
Late_Braak_Microglia-PVM	INPP5D	antagonist	2.90499105426268e-10
Late_Braak_VLMC	INPP5D	antagonist	2.18634291809476e-10
Early_Braak_Astrocyte	HTR2C	antagonist	3.85602811456485e-11
Early_Braak_L6b	HTR2C	antagonist	5.32573924493141e-11
Early_Braak_L2_3_IT	HTR2C	antagonist	1.11870609219205e-10
Early_Braak_Sst	HTR2C	antagonist	7.59726381660337e-10
Early_Braak_L6_IT	HTR2C	antagonist	1.54896607830453e-10
Early_Braak_Lamp5_Lhx6	HTR2C	antagonist	4.95296954276542e-11
Early_Braak_Microglia-PVM	HTR2C	antagonist	1.36799850767057e-10
Early_Braak_L6_CT	HTR2C	antagonist	1.58742004672861e-09
Early_Braak_Chandelier	HTR2C	antagonist	4.36027447653874e-11
Early_Braak_L6_IT_Car3	HTR2C	antagonist	4.47534735030234e-09
Early_Braak_L5_6_NP	HTR2C	antagonist	2.85034766482845e-09
Early_Braak_OPC	HTR2C	antagonist	3.93327377063132e-10
Early_Braak_L4_IT	HTR2C	antagonist	2.14660011997447e-11
Early_Braak_Pax6	HTR2C	antagonist	1.43078286766933e-09
Early_Braak_L5_IT	HTR2C	antagonist	3.63455983961607e-11
Early_Braak_Oligodendrocyte	HTR2C	antagonist	5.09392263161591e-11
Late_Braak_Endothelial	HTR2C	antagonist	1.59197994299557e-10
Early_Braak_VLMC	HTR2C	antagonist	1.45041883716921e-10
Early_Braak_Vip	HTR2C	antagonist	1.41997084050063e-09
Early_Braak_Sncg	HTR2C	antagonist	2.94967196446497e-10
Late_Braak_Astrocyte	HTR2C	antagonist	2.1933049906069e-10
Late_Braak_Chandelier	HTR2C	antagonist	2.62073300169609e-10
Early_Braak_Lamp5	HTR2C	antagonist	1.68868270328104e-10
Early_Braak_Pvalb	HTR2C	antagonist	2.60613771817979e-10
Late_Braak_L6_IT_Car3	HTR2C	antagonist	2.56470239693551e-10
Late_Braak_L2_3_IT	HTR2C	antagonist	1.04311465037728e-10
Late_Braak_Lamp5_Lhx6	HTR2C	antagonist	1.30409725153207e-10
Late_Braak_L5_IT	HTR2C	antagonist	1.05332046548825e-10
Late_Braak_L5_6_NP	HTR2C	antagonist	8.49704649282555e-10
Late_Braak_Pax6	HTR2C	antagonist	1.52195252406117e-09
Late_Braak_Lamp5	HTR2C	antagonist	1.83226279674258e-10
Late_Braak_Sncg	HTR2C	antagonist	1.24018679864764e-09
Late_Braak_L6_IT	HTR2C	antagonist	2.93935509385569e-11
Late_Braak_L6_CT	HTR2C	antagonist	3.63865883063626e-09
Late_Braak_L4_IT	HTR2C	antagonist	7.0629624934985e-11
Late_Braak_Sst	HTR2C	antagonist	4.97393629252265e-10
Late_Braak_OPC	HTR2C	antagonist	1.35980609942837e-10
Late_Braak_L5_ET	HTR2C	antagonist	6.53443067287642e-09
Late_Braak_Sst_Chodl	HTR2C	antagonist	1.02148292009643e-09
Late_Braak_Oligodendrocyte	HTR2C	antagonist	1.4033445965782e-10
Late_Braak_Pvalb	HTR2C	antagonist	2.72709936963307e-10
Late_Braak_L6b	HTR2C	antagonist	4.85070247897644e-11
Late_Braak_Vip	HTR2C	antagonist	4.61511024319811e-10
Late_Braak_Microglia-PVM	HTR2C	antagonist	8.98046357833931e-11
Late_Braak_VLMC	HTR2C	antagonist	8.32108811250562e-10
Early_Braak_Astrocyte	ICA1	antagonist	2.0610413783407e-10
Early_Braak_L6b	ICA1	antagonist	1.00965841717459e-09
Early_Braak_L2_3_IT	ICA1	antagonist	5.80843269888332e-10
Early_Braak_Sst	ICA1	antagonist	3.90904062812104e-10
Early_Braak_L6_IT	ICA1	antagonist	6.23487857221076e-10
Early_Braak_Lamp5_Lhx6	ICA1	antagonist	9.98373345335715e-10
Early_Braak_Microglia-PVM	ICA1	antagonist	1.42227432287134e-10
Early_Braak_L6_CT	ICA1	antagonist	4.82896915079949e-10
Early_Braak_Chandelier	ICA1	antagonist	8.32008588881566e-10
Early_Braak_L6_IT_Car3	ICA1	antagonist	1.269688494289e-09
Early_Braak_L5_6_NP	ICA1	antagonist	5.27603173724603e-11
Early_Braak_OPC	ICA1	antagonist	5.66420447204776e-10
Early_Braak_L4_IT	ICA1	antagonist	8.29080482915757e-10
Early_Braak_Pax6	ICA1	antagonist	2.42812299097538e-10
Early_Braak_L5_IT	ICA1	antagonist	1.04922929266462e-09
Early_Braak_Oligodendrocyte	ICA1	antagonist	1.1321059941027e-10
Late_Braak_Endothelial	ICA1	antagonist	1.02619694660594e-09
Early_Braak_VLMC	ICA1	antagonist	2.68310842266375e-10
Early_Braak_Vip	ICA1	antagonist	4.68782566136149e-11
Early_Braak_Sncg	ICA1	antagonist	2.09355930951183e-10
Late_Braak_Astrocyte	ICA1	antagonist	2.46591961629567e-10
Late_Braak_Chandelier	ICA1	antagonist	1.18955547098006e-09
Early_Braak_Lamp5	ICA1	antagonist	5.88282654653761e-10
Early_Braak_Pvalb	ICA1	antagonist	1.25437316674528e-09
Late_Braak_L6_IT_Car3	ICA1	antagonist	5.26873583099206e-10
Late_Braak_L2_3_IT	ICA1	antagonist	1.03278614272393e-09
Late_Braak_Lamp5_Lhx6	ICA1	antagonist	1.49628190488279e-09
Late_Braak_L5_IT	ICA1	antagonist	1.0117781876234e-09
Late_Braak_L5_6_NP	ICA1	antagonist	1.27704728864357e-09
Late_Braak_Pax6	ICA1	antagonist	1.55433995961195e-10
Late_Braak_Lamp5	ICA1	antagonist	1.8156646279101e-10
Late_Braak_Sncg	ICA1	antagonist	5.24420791311364e-10
Late_Braak_L6_IT	ICA1	antagonist	9.05762232949024e-10
Late_Braak_L6_CT	ICA1	antagonist	3.41471187856307e-11
Late_Braak_L4_IT	ICA1	antagonist	5.86772172661074e-11
Late_Braak_Sst	ICA1	antagonist	1.04242370043628e-09
Late_Braak_OPC	ICA1	antagonist	8.63976955992227e-10
Late_Braak_L5_ET	ICA1	antagonist	6.25667470351712e-10
Late_Braak_Sst_Chodl	ICA1	antagonist	5.13280879014167e-10
Late_Braak_Oligodendrocyte	ICA1	antagonist	5.89104272574576e-10
Late_Braak_Pvalb	ICA1	antagonist	6.46537019311417e-10
Late_Braak_L6b	ICA1	antagonist	6.98596344109382e-10
Late_Braak_Vip	ICA1	antagonist	1.18916616251134e-09
Late_Braak_Microglia-PVM	ICA1	antagonist	3.00741895372377e-10
Late_Braak_VLMC	ICA1	antagonist	8.35869183150383e-11
Early_Braak_Astrocyte	HTR6	antagonist	6.5713938910746e-11
Early_Braak_L6b	HTR6	antagonist	1.53440057524093e-10
Early_Braak_L2_3_IT	HTR6	antagonist	1.67532689825898e-10
Early_Braak_Sst	HTR6	antagonist	1.58372992867333e-10
Early_Braak_L6_IT	HTR6	antagonist	3.48080920637398e-11
Early_Braak_Lamp5_Lhx6	HTR6	antagonist	3.16591157288126e-11
Early_Braak_Microglia-PVM	HTR6	antagonist	5.36246781201629e-12
Early_Braak_L6_CT	HTR6	antagonist	1.07224651034151e-10
Early_Braak_Chandelier	HTR6	antagonist	1.30776046959581e-11
Early_Braak_L6_IT_Car3	HTR6	antagonist	2.04768000698558e-10
Early_Braak_L5_6_NP	HTR6	antagonist	9.23832903278534e-11
Early_Braak_OPC	HTR6	antagonist	8.45760219751637e-12
Early_Braak_L4_IT	HTR6	antagonist	2.40536884068087e-11
Early_Braak_Pax6	HTR6	antagonist	1.14500395570722e-10
Early_Braak_L5_IT	HTR6	antagonist	5.31872468247029e-12
Early_Braak_Oligodendrocyte	HTR6	antagonist	1.36047622674687e-10
Late_Braak_Endothelial	HTR6	antagonist	2.02945913052956e-11
Early_Braak_VLMC	HTR6	antagonist	2.4532694666934e-18
Early_Braak_Vip	HTR6	antagonist	2.30046373678041e-10
Early_Braak_Sncg	HTR6	antagonist	1.28709136498089e-10
Late_Braak_Astrocyte	HTR6	antagonist	9.1819823439662e-11
Late_Braak_Chandelier	HTR6	antagonist	8.4238758159123e-11
Early_Braak_Lamp5	HTR6	antagonist	4.45879844120753e-11
Early_Braak_Pvalb	HTR6	antagonist	1.57321191061157e-10
Late_Braak_L6_IT_Car3	HTR6	antagonist	1.18967984815655e-10
Late_Braak_L2_3_IT	HTR6	antagonist	5.86416989188711e-11
Late_Braak_Lamp5_Lhx6	HTR6	antagonist	7.36953143932486e-11
Late_Braak_L5_IT	HTR6	antagonist	1.03737181056301e-11
Late_Braak_L5_6_NP	HTR6	antagonist	1.03019269915581e-10
Late_Braak_Pax6	HTR6	antagonist	4.74187565780428e-11
Late_Braak_Lamp5	HTR6	antagonist	4.04599952231917e-11
Late_Braak_Sncg	HTR6	antagonist	1.26907343614797e-10
Late_Braak_L6_IT	HTR6	antagonist	8.71260951216489e-12
Late_Braak_L6_CT	HTR6	antagonist	9.78895937347449e-11
Late_Braak_L4_IT	HTR6	antagonist	9.78370880689186e-11
