cell_type	target	binding	perb_score
Early_Braak_L6_CT	HCRTR1	antagonist	2.8025315438821e-17
Early_Braak_Astro	HCRTR1	antagonist	1.59462515335071e-17
Early_Braak_Lamp5	HCRTR1	antagonist	1.10465107285273e-10
Early_Braak_L6_IT	HCRTR1	antagonist	6.69524577245247e-11
Early_Braak_Chandelier	HCRTR1	antagonist	9.17314491378298e-17
Early_Braak_Lamp5_Lhx6	HCRTR1	antagonist	8.62618604862235e-11
Early_Braak_Pvalb	HCRTR1	antagonist	3.20709671423037e-11
Late_Braak_L5_ET	HCRTR1	antagonist	8.61764700732567e-11
Late_Braak_Astro	HCRTR1	antagonist	5.74216650046886e-11
Late_Braak_Endo	HCRTR1	antagonist	4.29608416944329e-11
Late_Braak_L4_IT	HCRTR1	antagonist	7.2789399942361e-11
Late_Braak_Sst	HCRTR1	antagonist	2.19508377533092e-11
Late_Braak_Chandelier	HCRTR1	antagonist	9.60002565716761e-12
Late_Braak_L6_CT	HCRTR1	antagonist	6.84671565205683e-11
Late_Braak_L2_3_IT	HCRTR1	antagonist	6.65954583974701e-11
Late_Braak_L6_IT	HCRTR1	antagonist	2.89038097897361e-11
Late_Braak_Oligo	HCRTR1	antagonist	2.85190979026939e-14
Late_Braak_OPC	HCRTR1	antagonist	1.90973621244481e-10
Late_Braak_L5_IT	HCRTR1	antagonist	3.98957892084601e-11
Late_Braak_Micro-PVM	HCRTR1	antagonist	1.25642610221578e-11
Late_Braak_Lamp5	HCRTR1	antagonist	1.51495029238882e-10
Late_Braak_L6_IT_Car3	HCRTR1	antagonist	1.95404810040994e-11
Late_Braak_Pvalb	HCRTR1	antagonist	3.61311333434528e-12
Late_Braak_L6b	HCRTR1	antagonist	5.04922451491542e-12
Late_Braak_L5_6_NP	HCRTR1	antagonist	9.14125990807026e-11
Late_Braak_VLMC	HCRTR1	antagonist	3.52217222475536e-17
Late_Braak_Sncg	HCRTR1	antagonist	1.47245264792353e-10
Late_Braak_Sst_Chodl	HCRTR1	antagonist	7.10381619623254e-11
Late_Braak_Pax6	HCRTR1	antagonist	3.59746710773686e-12
Late_Braak_Vip	HCRTR1	antagonist	1.42873963783358e-10
Late_Braak_Lamp5_Lhx6	HCRTR1	antagonist	2.10579876595012e-11
Early_Braak_OPC	HTR1D	antagonist	1.87639033241565e-17
Early_Braak_Sst_Chodl	HTR1D	antagonist	5.84987450781007e-10
Early_Braak_Sst	HTR1D	antagonist	6.2546344413855e-18
Early_Braak_L6b	HTR1D	antagonist	1.46844392880616e-10
Early_Braak_Oligo	HTR1D	antagonist	1.54646152772966e-17
Early_Braak_L4_IT	HTR1D	antagonist	1.87705737485848e-15
Early_Braak_Sncg	HTR1D	antagonist	7.27378675922289e-15
Early_Braak_L5_6_NP	HTR1D	antagonist	9.52737206495245e-11
Early_Braak_Micro-PVM	HTR1D	antagonist	1.39857877853494e-17
Early_Braak_Endo	HTR1D	antagonist	9.25550865955688e-10
Early_Braak_L2_3_IT	HTR1D	antagonist	2.11332971780765e-11
Early_Braak_L5_IT	HTR1D	antagonist	1.52776358871153e-17
Early_Braak_VLMC	HTR1D	antagonist	2.96429677516722e-17
Early_Braak_Vip	HTR1D	antagonist	1.73472347597681e-17
Early_Braak_L6_IT_Car3	HTR1D	antagonist	6.9928938926747e-18
Early_Braak_Pax6	HTR1D	antagonist	1.08989288880333e-10
Early_Braak_L5_ET	HTR1D	antagonist	1.26344970828654e-16
Early_Braak_L6_CT	HTR1D	antagonist	2.98453111774546e-17
Early_Braak_Astro	HTR1D	antagonist	1.91262605329922e-17
Early_Braak_Lamp5	HTR1D	antagonist	6.50521303491303e-18
Early_Braak_L6_IT	HTR1D	antagonist	2.42381313050418e-11
Early_Braak_Chandelier	HTR1D	antagonist	7.91737847710274e-17
Early_Braak_Lamp5_Lhx6	HTR1D	antagonist	1.91663885015224e-16
Early_Braak_Pvalb	HTR1D	antagonist	3.87895961444886e-18
Late_Braak_L5_ET	HTR1D	antagonist	5.06503134092534e-12
Late_Braak_Astro	HTR1D	antagonist	1.63653485417008e-17
Late_Braak_Endo	HTR1D	antagonist	1.04966792522811e-10
Late_Braak_L4_IT	HTR1D	antagonist	1.04083408558608e-17
Late_Braak_Sst	HTR1D	antagonist	1.50421977185055e-10
Late_Braak_Chandelier	HTR1D	antagonist	2.28552593511362e-11
Late_Braak_L6_CT	HTR1D	antagonist	2.5612546488702e-12
Late_Braak_L2_3_IT	HTR1D	antagonist	3.54128939063121e-11
Late_Braak_L6_IT	HTR1D	antagonist	2.1457344368073e-17
Late_Braak_Oligo	HTR1D	antagonist	4.77170031703692e-14
Late_Braak_OPC	HTR1D	antagonist	6.02895284469599e-12
Late_Braak_L5_IT	HTR1D	antagonist	2.13563060504163e-17
Late_Braak_Micro-PVM	HTR1D	antagonist	3.77274439901798e-16
Late_Braak_Lamp5	HTR1D	antagonist	3.46944695195361e-18
Late_Braak_L6_IT_Car3	HTR1D	antagonist	1.85395718683683e-11
Late_Braak_Pvalb	HTR1D	antagonist	1.16141981372442e-11
Late_Braak_L6b	HTR1D	antagonist	5.81756568071005e-12
Late_Braak_L5_6_NP	HTR1D	antagonist	1.03918023271929e-10
Late_Braak_VLMC	HTR1D	antagonist	1.09713545893022e-17
Late_Braak_Sncg	HTR1D	antagonist	6.37184657461318e-17
Late_Braak_Sst_Chodl	HTR1D	antagonist	2.44550085016349e-10
Late_Braak_Pax6	HTR1D	antagonist	2.15600157571143e-12
Late_Braak_Vip	HTR1D	antagonist	3.46944695195361e-18
Late_Braak_Lamp5_Lhx6	HTR1D	antagonist	5.89394843186816e-11
Early_Braak_OPC	ICA1	antagonist	6.09066828815807e-10
Early_Braak_Sst_Chodl	ICA1	antagonist	1.84871893915602e-10
Early_Braak_Sst	ICA1	antagonist	2.21851232356814e-09
Early_Braak_L6b	ICA1	antagonist	1.32330812156255e-09
Early_Braak_Oligo	ICA1	antagonist	1.55885696835236e-10
Early_Braak_L4_IT	ICA1	antagonist	5.80984349486739e-12
Early_Braak_Sncg	ICA1	antagonist	1.21403905815267e-09
Early_Braak_L5_6_NP	ICA1	antagonist	1.35090337081212e-09
Early_Braak_Micro-PVM	ICA1	antagonist	1.32871650524852e-09
Early_Braak_Endo	ICA1	antagonist	9.92458628835117e-10
Early_Braak_L2_3_IT	ICA1	antagonist	3.73428922130318e-09
Early_Braak_L5_IT	ICA1	antagonist	1.95946035192008e-11
Early_Braak_VLMC	ICA1	antagonist	4.79281374041594e-10
Early_Braak_Vip	ICA1	antagonist	8.33814390994536e-10
Early_Braak_L6_IT_Car3	ICA1	antagonist	1.82850150434937e-09
Early_Braak_Pax6	ICA1	antagonist	1.27242346198417e-09
Early_Braak_L5_ET	ICA1	antagonist	2.07924823108896e-09
Early_Braak_L6_CT	ICA1	antagonist	1.50629231175034e-10
Early_Braak_Astro	ICA1	antagonist	1.45230743528814e-09
Early_Braak_Lamp5	ICA1	antagonist	2.28493559738657e-09
Early_Braak_L6_IT	ICA1	antagonist	1.51638406238437e-09
Early_Braak_Chandelier	ICA1	antagonist	1.22806244974708e-09
Early_Braak_Lamp5_Lhx6	ICA1	antagonist	2.69103116571329e-10
Early_Braak_Pvalb	ICA1	antagonist	2.52079777835056e-09
Late_Braak_L5_ET	ICA1	antagonist	1.6379853308222e-09
Late_Braak_Astro	ICA1	antagonist	4.98769280008376e-10
Late_Braak_Endo	ICA1	antagonist	5.71843492820392e-10
Late_Braak_L4_IT	ICA1	antagonist	1.27453768420807e-09
Late_Braak_Sst	ICA1	antagonist	1.95127972347315e-10
Late_Braak_Chandelier	ICA1	antagonist	7.43774127028489e-10
Late_Braak_L6_CT	ICA1	antagonist	1.26508549277147e-09
Late_Braak_L2_3_IT	ICA1	antagonist	2.40549626507508e-09
Late_Braak_L6_IT	ICA1	antagonist	1.2159243621042e-09
Late_Braak_Oligo	ICA1	antagonist	3.55120380492708e-10
Late_Braak_OPC	ICA1	antagonist	4.49087204918015e-10
Late_Braak_L5_IT	ICA1	antagonist	1.56134061673751e-09
Late_Braak_Micro-PVM	ICA1	antagonist	1.89918112846136e-10
Late_Braak_Lamp5	ICA1	antagonist	6.33875129620215e-10
Late_Braak_L6_IT_Car3	ICA1	antagonist	1.60104108084051e-09
Late_Braak_Pvalb	ICA1	antagonist	2.05360938348358e-09
Late_Braak_L6b	ICA1	antagonist	4.93205237032744e-11
Late_Braak_L5_6_NP	ICA1	antagonist	1.33285833676868e-11
Late_Braak_VLMC	ICA1	antagonist	8.33927692174677e-10
Late_Braak_Sncg	ICA1	antagonist	5.32185473327448e-10
Late_Braak_Sst_Chodl	ICA1	antagonist	1.19309386125924e-10
Late_Braak_Pax6	ICA1	antagonist	2.34271485732012e-10
Late_Braak_Vip	ICA1	antagonist	1.13857467732737e-09
Late_Braak_Lamp5_Lhx6	ICA1	antagonist	2.29618197021673e-09
Early_Braak_OPC	HTR6	antagonist	4.61413537351941e-11
Early_Braak_Sst_Chodl	HTR6	antagonist	2.25518408895726e-10
Early_Braak_Sst	HTR6	antagonist	9.31170732408184e-12
Early_Braak_L6b	HTR6	antagonist	1.32203286008452e-10
Early_Braak_Oligo	HTR6	antagonist	7.152448122691e-18
Early_Braak_L4_IT	HTR6	antagonist	2.37989129213013e-10
Early_Braak_Sncg	HTR6	antagonist	3.56276720987829e-10
Early_Braak_L5_6_NP	HTR6	antagonist	2.32450135987193e-10
Early_Braak_Micro-PVM	HTR6	antagonist	1.73472347597681e-17
Early_Braak_Endo	HTR6	antagonist	2.62261856165002e-10
Early_Braak_L2_3_IT	HTR6	antagonist	1.1856598598754e-11
Early_Braak_L5_IT	HTR6	antagonist	1.55167336507118e-10
Early_Braak_VLMC	HTR6	antagonist	1.96110887657996e-10
Early_Braak_Vip	HTR6	antagonist	9.85080972226569e-11
Early_Braak_L6_IT_Car3	HTR6	antagonist	2.51439671497835e-10
Early_Braak_Pax6	HTR6	antagonist	1.28000769810466e-10
Early_Braak_L5_ET	HTR6	antagonist	4.75433936625413e-11
Early_Braak_L6_CT	HTR6	antagonist	3.75969375348116e-10
Early_Braak_Astro	HTR6	antagonist	2.35425716683754e-10
Early_Braak_Lamp5	HTR6	antagonist	3.9031211903466e-10
Early_Braak_L6_IT	HTR6	antagonist	1.15609001194631e-10
Early_Braak_Chandelier	HTR6	antagonist	9.84825441697145e-11
Early_Braak_Lamp5_Lhx6	HTR6	antagonist	1.14651354713887e-10
Early_Braak_Pvalb	HTR6	antagonist	2.43673620440202e-10
Late_Braak_L5_ET	HTR6	antagonist	6.28500350821336e-11
Late_Braak_Astro	HTR6	antagonist	7.43311841696267e-11
Late_Braak_Endo	HTR6	antagonist	9.73804764467149e-11
Late_Braak_L4_IT	HTR6	antagonist	1.59399982168763e-10
Late_Braak_Sst	HTR6	antagonist	2.76215104546645e-10
Late_Braak_Chandelier	HTR6	antagonist	1.28979500621143e-10
Late_Braak_L6_CT	HTR6	antagonist	7.314137190334e-11
Late_Braak_L2_3_IT	HTR6	antagonist	1.33474998926817e-11
Late_Braak_L6_IT	HTR6	antagonist	2.09863390203033e-10
Late_Braak_Oligo	HTR6	antagonist	1.21835891685635e-10
Late_Braak_OPC	HTR6	antagonist	2.5743091651103e-10
Late_Braak_L5_IT	HTR6	antagonist	5.20819232607234e-11
Late_Braak_Micro-PVM	HTR6	antagonist	1.3302653711729e-10
Late_Braak_Lamp5	HTR6	antagonist	1.1056666505104e-10
Late_Braak_L6_IT_Car3	HTR6	antagonist	1.53014102923362e-10
Late_Braak_Pvalb	HTR6	antagonist	2.61116386077648e-10
Late_Braak_L6b	HTR6	antagonist	3.23333394527499e-11
Late_Braak_L5_6_NP	HTR6	antagonist	1.31449892657267e-10
Late_Braak_VLMC	HTR6	antagonist	2.49319246986398e-11
Late_Braak_Sncg	HTR6	antagonist	3.06307267523479e-10
Late_Braak_Sst_Chodl	HTR6	antagonist	4.4861258049004e-11
Late_Braak_Pax6	HTR6	antagonist	9.23599157956151e-11
Late_Braak_Vip	HTR6	antagonist	1.23811469677562e-10
Late_Braak_Lamp5_Lhx6	HTR6	antagonist	3.24743179425355e-12
Early_Braak_OPC	JAK2	antagonist	7.22259354683219e-10
Early_Braak_Sst_Chodl	JAK2	antagonist	1.68865185590907e-09
Early_Braak_Sst	JAK2	antagonist	4.03748283839379e-09
Early_Braak_L6b	JAK2	antagonist	3.10531236750444e-10
Early_Braak_Oligo	JAK2	antagonist	5.10279313973081e-10
Early_Braak_L4_IT	JAK2	antagonist	3.71901954771022e-09
Early_Braak_Sncg	JAK2	antagonist	5.00567191089572e-10
Early_Braak_L5_6_NP	JAK2	antagonist	1.12973373309055e-09
Early_Braak_Micro-PVM	JAK2	antagonist	9.36293733789642e-10
Early_Braak_Endo	JAK2	antagonist	1.97007825251351e-09
Early_Braak_L2_3_IT	JAK2	antagonist	8.08375883007315e-10
Early_Braak_L5_IT	JAK2	antagonist	1.41248740706446e-09
Early_Braak_VLMC	JAK2	antagonist	5.77575657330339e-10
Early_Braak_Vip	JAK2	antagonist	1.82803457989949e-09
Early_Braak_L6_IT_Car3	JAK2	antagonist	2.67853722687655e-09
Early_Braak_Pax6	JAK2	antagonist	8.31591177203869e-10
Early_Braak_L5_ET	JAK2	antagonist	1.06464481453342e-09
Early_Braak_L6_CT	JAK2	antagonist	3.01451052215966e-09
Early_Braak_Astro	JAK2	antagonist	5.95360932439387e-11
Early_Braak_Lamp5	JAK2	antagonist	1.68319241020223e-09
Early_Braak_L6_IT	JAK2	antagonist	6.30671937590771e-10
Early_Braak_Chandelier	JAK2	antagonist	1.68629299420435e-10
Early_Braak_Lamp5_Lhx6	JAK2	antagonist	2.95013162840096e-09
Early_Braak_Pvalb	JAK2	antagonist	7.50135362882176e-10
Late_Braak_L5_ET	JAK2	antagonist	1.98483599960953e-09
Late_Braak_Astro	JAK2	antagonist	1.14146282365231e-10
Late_Braak_Endo	JAK2	antagonist	1.32068835077964e-09
Late_Braak_L4_IT	JAK2	antagonist	2.15695286650954e-10
Late_Braak_Sst	JAK2	antagonist	5.50887920506241e-10
Late_Braak_Chandelier	JAK2	antagonist	3.46574207004602e-10
Late_Braak_L6_CT	JAK2	antagonist	7.33522928759789e-10
Late_Braak_L2_3_IT	JAK2	antagonist	1.19825263383613e-09
Late_Braak_L6_IT	JAK2	antagonist	1.09795694742567e-09
Late_Braak_Oligo	JAK2	antagonist	2.40436623447619e-10
Late_Braak_OPC	JAK2	antagonist	5.69848817036777e-10
Late_Braak_L5_IT	JAK2	antagonist	1.0966749292963e-09
Late_Braak_Micro-PVM	JAK2	antagonist	8.1718715594176e-10
Late_Braak_Lamp5	JAK2	antagonist	7.34166754908097e-10
Late_Braak_L6_IT_Car3	JAK2	antagonist	4.32305773868723e-10
Late_Braak_Pvalb	JAK2	antagonist	1.56384396984618e-09
Late_Braak_L6b	JAK2	antagonist	7.60080038673296e-11
Late_Braak_L5_6_NP	JAK2	antagonist	3.96677078847161e-10
Late_Braak_VLMC	JAK2	antagonist	7.22250127436306e-10
Late_Braak_Sncg	JAK2	antagonist	1.3849712230059e-09
Late_Braak_Sst_Chodl	JAK2	antagonist	6.25078283567949e-10
Late_Braak_Pax6	JAK2	antagonist	2.18376921666214e-10
Late_Braak_Vip	JAK2	antagonist	6.28893753631414e-10
Late_Braak_Lamp5_Lhx6	JAK2	antagonist	1.12786025157483e-09
Early_Braak_OPC	KL	antagonist	3.46944695195361e-18
Early_Braak_Sst_Chodl	KL	antagonist	4.19296712668118e-10
Early_Braak_Sst	KL	antagonist	3.25770108866802e-11
Early_Braak_L6b	KL	antagonist	9.42165933740664e-14
Early_Braak_Oligo	KL	antagonist	2.35658905858671e-10
Early_Braak_L4_IT	KL	antagonist	1.44509155022784e-11
Early_Braak_Sncg	KL	antagonist	3.86557032589071e-10
Early_Braak_L5_6_NP	KL	antagonist	4.70131794146972e-11
Early_Braak_Micro-PVM	KL	antagonist	1.30664355602171e-17
Early_Braak_Endo	KL	antagonist	8.59085445489309e-10
Early_Braak_L2_3_IT	KL	antagonist	2.30992998437524e-11
Early_Braak_L5_IT	KL	antagonist	2.90654691069079e-10
Early_Braak_VLMC	KL	antagonist	6.53526520412659e-10
Early_Braak_Vip	KL	antagonist	3.57201426110891e-17
Early_Braak_L6_IT_Car3	KL	antagonist	3.29171574702225e-10
Early_Braak_Pax6	KL	antagonist	8.82531857004884e-11
Early_Braak_L5_ET	KL	antagonist	2.32952787368179e-11
Early_Braak_L6_CT	KL	antagonist	6.00648439928328e-10
Early_Braak_Astro	KL	antagonist	1.39650845943189e-10
Early_Braak_Lamp5	KL	antagonist	3.49644694633735e-17
Early_Braak_L6_IT	KL	antagonist	5.2540565339101e-11
Early_Braak_Chandelier	KL	antagonist	1.38193890679723e-16
Early_Braak_Lamp5_Lhx6	KL	antagonist	2.37373630068429e-16
Early_Braak_Pvalb	KL	antagonist	1.76403527739509e-10
Late_Braak_L5_ET	KL	antagonist	5.7325883547727e-11
Late_Braak_Astro	KL	antagonist	1.4304896245382e-17
Late_Braak_Endo	KL	antagonist	1.76387208317745e-10
Late_Braak_L4_IT	KL	antagonist	1.89687958185466e-11
Late_Braak_Sst	KL	antagonist	8.20304704348324e-11
Late_Braak_Chandelier	KL	antagonist	4.24511003503907e-11
Late_Braak_L6_CT	KL	antagonist	1.18015286954546e-10
Late_Braak_L2_3_IT	KL	antagonist	1.17030777719517e-10
Late_Braak_L6_IT	KL	antagonist	3.37601024283479e-11
Late_Braak_Oligo	KL	antagonist	5.04174614453587e-11
Late_Braak_OPC	KL	antagonist	3.16273349682885e-12
Late_Braak_L5_IT	KL	antagonist	1.24736253006073e-10
Late_Braak_Micro-PVM	KL	antagonist	1.08116041030026e-11
Late_Braak_Lamp5	KL	antagonist	3.84640778831963e-11
Late_Braak_L6_IT_Car3	KL	antagonist	1.90672310469847e-11
Late_Braak_Pvalb	KL	antagonist	4.51878018008963e-11
Late_Braak_L6b	KL	antagonist	5.63380510486396e-11
Late_Braak_L5_6_NP	KL	antagonist	8.8203107826498e-11
Late_Braak_VLMC	KL	antagonist	3.3303702476544e-12
Late_Braak_Sncg	KL	antagonist	1.29385633553124e-10
Late_Braak_Sst_Chodl	KL	antagonist	1.27645356455901e-11
Late_Braak_Pax6	KL	antagonist	1.39567368532427e-11
Late_Braak_Vip	KL	antagonist	5.85527062126672e-11
Late_Braak_Lamp5_Lhx6	KL	antagonist	2.68278647415908e-12
Early_Braak_OPC	HSD11B1	antagonist	2.26436671915303e-10
Early_Braak_Sst_Chodl	HSD11B1	antagonist	8.00130738750738e-10
Early_Braak_Sst	HSD11B1	antagonist	6.19038351522506e-10
Early_Braak_L6b	HSD11B1	antagonist	4.83995752767916e-10
Early_Braak_Oligo	HSD11B1	antagonist	5.69714450022469e-10
Early_Braak_L4_IT	HSD11B1	antagonist	1.03478531896462e-10
Early_Braak_Sncg	HSD11B1	antagonist	3.19183527412891e-10
Early_Braak_L5_6_NP	HSD11B1	antagonist	1.47071932411699e-11
Early_Braak_Micro-PVM	HSD11B1	antagonist	3.99163157452428e-10
Early_Braak_Endo	HSD11B1	antagonist	5.00990430182806e-10
Early_Braak_L2_3_IT	HSD11B1	antagonist	7.85472861074655e-10
Early_Braak_L5_IT	HSD11B1	antagonist	2.00763393101686e-10
Early_Braak_VLMC	HSD11B1	antagonist	1.99729045434663e-09
Early_Braak_Vip	HSD11B1	antagonist	8.95767312123544e-11
Early_Braak_L6_IT_Car3	HSD11B1	antagonist	4.81132414127997e-10
Early_Braak_Pax6	HSD11B1	antagonist	2.23918356481259e-10
Early_Braak_L5_ET	HSD11B1	antagonist	6.23678286314246e-10
Early_Braak_L6_CT	HSD11B1	antagonist	5.99837234986519e-10
Early_Braak_Astro	HSD11B1	antagonist	1.6654630614329e-10
Early_Braak_Lamp5	HSD11B1	antagonist	4.21892100241155e-10
Early_Braak_L6_IT	HSD11B1	antagonist	2.59128823974521e-10
Early_Braak_Chandelier	HSD11B1	antagonist	6.47962594086402e-10
Early_Braak_Lamp5_Lhx6	HSD11B1	antagonist	4.13256323033622e-10
Early_Braak_Pvalb	HSD11B1	antagonist	8.46068084100831e-10
Late_Braak_L5_ET	HSD11B1	antagonist	5.3905707441544e-10
Late_Braak_Astro	HSD11B1	antagonist	3.06653644625048e-10
Late_Braak_Endo	HSD11B1	antagonist	6.91306097345645e-11
Late_Braak_L4_IT	HSD11B1	antagonist	1.09866982416335e-10
Late_Braak_Sst	HSD11B1	antagonist	2.0352017967526e-10
Late_Braak_Chandelier	HSD11B1	antagonist	1.97140824745935e-11
Late_Braak_L6_CT	HSD11B1	antagonist	2.78943523327392e-10
Late_Braak_L2_3_IT	HSD11B1	antagonist	4.98349598040372e-10
Late_Braak_L6_IT	HSD11B1	antagonist	8.05100789740544e-11
Late_Braak_Oligo	HSD11B1	antagonist	2.96845652540802e-10
Late_Braak_OPC	HSD11B1	antagonist	4.14524664969516e-10
Late_Braak_L5_IT	HSD11B1	antagonist	1.10533718991008e-10
Late_Braak_Micro-PVM	HSD11B1	antagonist	1.47035392300361e-10
Late_Braak_Lamp5	HSD11B1	antagonist	6.81001005175324e-11
Late_Braak_L6_IT_Car3	HSD11B1	antagonist	1.59749218127846e-10
Late_Braak_Pvalb	HSD11B1	antagonist	2.73277969216804e-10
Late_Braak_L6b	HSD11B1	antagonist	5.11282972307071e-11
Late_Braak_L5_6_NP	HSD11B1	antagonist	8.20371409867401e-11
Late_Braak_VLMC	HSD11B1	antagonist	2.4816230691778e-09
Late_Braak_Sncg	HSD11B1	antagonist	1.41137477241739e-10
Late_Braak_Sst_Chodl	HSD11B1	antagonist	2.50344445403727e-10
Late_Braak_Pax6	HSD11B1	antagonist	6.86688341953195e-11
Late_Braak_Vip	HSD11B1	antagonist	9.71776025746371e-11
Late_Braak_Lamp5_Lhx6	HSD11B1	antagonist	3.92493359794004e-11
Early_Braak_OPC	GLP1R	antagonist	1.97788907665131e-17
Early_Braak_Sst_Chodl	GLP1R	antagonist	3.0724252164682e-15
Early_Braak_Sst	GLP1R	antagonist	9.06703227581022e-11
Early_Braak_L6b	GLP1R	antagonist	3.95232547500381e-11
Early_Braak_Oligo	GLP1R	antagonist	1.35486234660355e-17
Early_Braak_L4_IT	GLP1R	antagonist	2.22067592209334e-15
Early_Braak_Sncg	GLP1R	antagonist	3.13384999762945e-10
Early_Braak_L5_6_NP	GLP1R	antagonist	1.68942422740639e-10
Early_Braak_Micro-PVM	GLP1R	antagonist	1.46585283903688e-10
Early_Braak_Endo	GLP1R	antagonist	4.33680868994202e-18
Early_Braak_L2_3_IT	GLP1R	antagonist	8.36181189473681e-11
Early_Braak_L5_IT	GLP1R	antagonist	2.08220169988378e-11
Early_Braak_VLMC	GLP1R	antagonist	1.58174655880459e-17
Early_Braak_Vip	GLP1R	antagonist	8.972183605076e-11
Early_Braak_L6_IT_Car3	GLP1R	antagonist	9.81307786677359e-18
Early_Braak_Pax6	GLP1R	antagonist	1.34734793076525e-10
Early_Braak_L5_ET	GLP1R	antagonist	3.89125150107029e-12
Early_Braak_L6_CT	GLP1R	antagonist	6.51094767564555e-11
Early_Braak_Astro	GLP1R	antagonist	5.9579025904117e-11
Early_Braak_Lamp5	GLP1R	antagonist	8.7168775853027e-18
Early_Braak_L6_IT	GLP1R	antagonist	3.47053098477243e-17
Early_Braak_Chandelier	GLP1R	antagonist	1.06832687301247e-16
Early_Braak_Lamp5_Lhx6	GLP1R	antagonist	1.82587428277074e-10
Early_Braak_Pvalb	GLP1R	antagonist	7.10361384487718e-11
Late_Braak_L5_ET	GLP1R	antagonist	3.02956430716042e-17
Late_Braak_Astro	GLP1R	antagonist	2.06775823718522e-10
Late_Braak_Endo	GLP1R	antagonist	2.33736240327746e-11
Late_Braak_L4_IT	GLP1R	antagonist	9.64249307241735e-11
Late_Braak_Sst	GLP1R	antagonist	3.05605633942969e-11
Late_Braak_Chandelier	GLP1R	antagonist	8.00726099107371e-11
Late_Braak_L6_CT	GLP1R	antagonist	2.60817797110182e-11
Late_Braak_L2_3_IT	GLP1R	antagonist	6.15675204551284e-11
Late_Braak_L6_IT	GLP1R	antagonist	9.05505696791941e-11
Late_Braak_Oligo	GLP1R	antagonist	1.52846813508254e-10
Late_Braak_OPC	GLP1R	antagonist	3.02156539259943e-11
Late_Braak_L5_IT	GLP1R	antagonist	3.39115493075285e-11
Late_Braak_Micro-PVM	GLP1R	antagonist	1.55895982824643e-10
Late_Braak_Lamp5	GLP1R	antagonist	2.71672125594351e-11
Late_Braak_L6_IT_Car3	GLP1R	antagonist	1.35123057301753e-11
Late_Braak_Pvalb	GLP1R	antagonist	2.29350238118928e-11
Late_Braak_L6b	GLP1R	antagonist	6.24940687860509e-13
Late_Braak_L5_6_NP	GLP1R	antagonist	1.49504098943673e-12
Late_Braak_VLMC	GLP1R	antagonist	1.40784604425977e-11
Late_Braak_Sncg	GLP1R	antagonist	8.6992532164457e-12
Late_Braak_Sst_Chodl	GLP1R	antagonist	6.81405651307753e-12
Late_Braak_Pax6	GLP1R	antagonist	8.40747686774796e-11
Late_Braak_Vip	GLP1R	antagonist	1.78977279904284e-11
Late_Braak_Lamp5_Lhx6	GLP1R	antagonist	1.07257046977976e-10
Early_Braak_OPC	GRN	antagonist	2.14635513580138e-10
Early_Braak_Sst_Chodl	GRN	antagonist	9.18214481196576e-11
Early_Braak_Sst	GRN	antagonist	3.58187491166008e-10
Early_Braak_L6b	GRN	antagonist	4.33310420001115e-10
Early_Braak_Oligo	GRN	antagonist	1.65725442283685e-10
Early_Braak_L4_IT	GRN	antagonist	1.73239704376068e-10
Early_Braak_Sncg	GRN	antagonist	2.82235748277557e-10
Early_Braak_L5_6_NP	GRN	antagonist	2.00574418432718e-10
Early_Braak_Micro-PVM	GRN	antagonist	7.1418069182415e-10
Early_Braak_Endo	GRN	antagonist	7.83836460268907e-10
Early_Braak_L2_3_IT	GRN	antagonist	1.98628195923028e-10
Early_Braak_L5_IT	GRN	antagonist	1.80674973690624e-10
Early_Braak_VLMC	GRN	antagonist	2.84665832013501e-10
Early_Braak_Vip	GRN	antagonist	7.60851939201379e-10
Early_Braak_L6_IT_Car3	GRN	antagonist	1.16763362755933e-10
Early_Braak_Pax6	GRN	antagonist	1.14668930156455e-09
Early_Braak_L5_ET	GRN	antagonist	1.36542967504608e-09
Early_Braak_L6_CT	GRN	antagonist	3.92858213773809e-10
Early_Braak_Astro	GRN	antagonist	1.80538415364197e-10
Early_Braak_Lamp5	GRN	antagonist	1.09889401081168e-09
Early_Braak_L6_IT	GRN	antagonist	8.5712445898728e-11
Early_Braak_Chandelier	GRN	antagonist	1.28832587692847e-10
Early_Braak_Lamp5_Lhx6	GRN	antagonist	3.86589463974913e-10
Early_Braak_Pvalb	GRN	antagonist	2.35506126728599e-12
Late_Braak_L5_ET	GRN	antagonist	7.68157158745976e-10
Late_Braak_Astro	GRN	antagonist	1.44732010642107e-10
Late_Braak_Endo	GRN	antagonist	4.10497505149585e-10
Late_Braak_L4_IT	GRN	antagonist	9.89377054933975e-11
Late_Braak_Sst	GRN	antagonist	2.10879314519818e-10
Late_Braak_Chandelier	GRN	antagonist	3.78960004315613e-11
Late_Braak_L6_CT	GRN	antagonist	4.03833812697017e-10
Late_Braak_L2_3_IT	GRN	antagonist	1.53764939293237e-10
Late_Braak_L6_IT	GRN	antagonist	4.52019547259222e-10
Late_Braak_Oligo	GRN	antagonist	1.13327414088652e-10
Late_Braak_OPC	GRN	antagonist	1.07602188586896e-10
Late_Braak_L5_IT	GRN	antagonist	4.67278953584955e-10
Late_Braak_Micro-PVM	GRN	antagonist	6.77051764902638e-10
Late_Braak_Lamp5	GRN	antagonist	4.47164604106444e-11
Late_Braak_L6_IT_Car3	GRN	antagonist	6.45922706949566e-11
