cell_type	target	binding	perb_score
Late_Braak_L5_IT	MINDY2	agonist	6.2264595914938e-10
Late_Braak_L5_6_NP	MINDY2	agonist	1.57633824659053e-09
Late_Braak_Microglia-PVM	MINDY2	agonist	3.34444689196769e-10
Late_Braak_L6b	MINDY2	agonist	2.45665363824438e-10
Late_Braak_Sst_Chodl	MINDY2	agonist	1.5509733823977e-09
Late_Braak_OPC	MINDY2	agonist	7.72400276016029e-11
Late_Braak_Oligodendrocyte	MINDY2	agonist	5.18365210759809e-10
Late_Braak_Pax6	MINDY2	agonist	8.46925530185572e-10
Late_Braak_Pvalb	MINDY2	agonist	1.02399233753471e-09
Late_Braak_Sncg	MINDY2	agonist	6.83579306784348e-11
Late_Braak_Sst	MINDY2	agonist	1.26856015287592e-09
Late_Braak_VLMC	MINDY2	agonist	2.68555382663393e-10
Late_Braak_Vip	MINDY2	agonist	8.13144271074915e-10
Early_Braak_L4_IT	MYO15A	agonist	4.36817394036577e-11
Early_Braak_Sncg	MYO15A	agonist	1.35226473036234e-10
Early_Braak_L6_CT	MYO15A	agonist	4.38288729983476e-10
Early_Braak_Microglia-PVM	MYO15A	agonist	1.18582432476772e-10
Early_Braak_Chandelier	MYO15A	agonist	1.06967077681511e-10
Early_Braak_L2_3_IT	MYO15A	agonist	2.06404296109096e-10
Early_Braak_L6_IT_Car3	MYO15A	agonist	2.87084729429813e-10
Early_Braak_L6_IT	MYO15A	agonist	4.71681872007871e-11
Early_Braak_Pax6	MYO15A	agonist	2.91157047872604e-10
Early_Braak_Oligodendrocyte	MYO15A	agonist	4.19512455364349e-12
Early_Braak_Vip	MYO15A	agonist	1.19624083439401e-10
Late_Braak_Chandelier	MYO15A	agonist	1.99540331595699e-10
Late_Braak_Astrocyte	MYO15A	agonist	1.23708899696511e-10
Early_Braak_Lamp5	MYO15A	agonist	6.74743698189602e-11
Early_Braak_Sst	MYO15A	agonist	2.25257471392387e-10
Early_Braak_L6b	MYO15A	agonist	1.97847598913098e-10
Early_Braak_L5_IT	MYO15A	agonist	2.0848501423854e-10
Early_Braak_Astrocyte	MYO15A	agonist	3.39554709526182e-11
Early_Braak_L5_6_NP	MYO15A	agonist	1.73270714056905e-10
Early_Braak_Pvalb	MYO15A	agonist	1.39267914801974e-11
Early_Braak_OPC	MYO15A	agonist	3.55871692422862e-11
Early_Braak_Lamp5_Lhx6	MYO15A	agonist	7.41017583489219e-11
Early_Braak_VLMC	MYO15A	agonist	2.34011526366266e-10
Late_Braak_Endothelial	MYO15A	agonist	2.04618505560889e-10
Late_Braak_L4_IT	MYO15A	agonist	2.93940225316388e-10
Late_Braak_L5_ET	MYO15A	agonist	8.9396573696288e-11
Late_Braak_Lamp5_Lhx6	MYO15A	agonist	7.84222757649198e-11
Late_Braak_Lamp5	MYO15A	agonist	8.03254004754836e-11
Late_Braak_L6_IT_Car3	MYO15A	agonist	8.98931981170111e-11
Late_Braak_L2_3_IT	MYO15A	agonist	7.05731323090133e-11
Late_Braak_L6_CT	MYO15A	agonist	2.89288274426599e-10
Late_Braak_L6_IT	MYO15A	agonist	9.61567668111536e-11
Late_Braak_L5_IT	MYO15A	agonist	1.92083719007866e-10
Late_Braak_L5_6_NP	MYO15A	agonist	5.41226653856565e-10
Late_Braak_Microglia-PVM	MYO15A	agonist	1.6206589262586e-10
Late_Braak_L6b	MYO15A	agonist	2.36275620805471e-11
Late_Braak_Sst_Chodl	MYO15A	agonist	3.21183904932987e-10
Late_Braak_OPC	MYO15A	agonist	1.28857110792253e-10
Late_Braak_Oligodendrocyte	MYO15A	agonist	2.05655757986717e-11
Late_Braak_Pax6	MYO15A	agonist	2.25622178156749e-10
Late_Braak_Pvalb	MYO15A	agonist	3.38456481285644e-10
Late_Braak_Sncg	MYO15A	agonist	5.38603425044307e-11
Late_Braak_Sst	MYO15A	agonist	3.35227929605444e-10
Late_Braak_VLMC	MYO15A	agonist	1.04012343352475e-10
Late_Braak_Vip	MYO15A	agonist	6.03688486029658e-11
Early_Braak_L4_IT	MTOR	agonist	4.10704955255991e-10
Early_Braak_Sncg	MTOR	agonist	1.14533082999143e-10
Early_Braak_L6_CT	MTOR	agonist	7.5858228745236e-11
Early_Braak_Microglia-PVM	MTOR	agonist	3.24666667803176e-10
Early_Braak_Chandelier	MTOR	agonist	1.67017506582202e-10
Early_Braak_L2_3_IT	MTOR	agonist	1.71249534684728e-10
Early_Braak_L6_IT_Car3	MTOR	agonist	1.02032454194294e-09
Early_Braak_L6_IT	MTOR	agonist	4.02176982939494e-10
Early_Braak_Pax6	MTOR	agonist	3.54676565737886e-10
Early_Braak_Oligodendrocyte	MTOR	agonist	5.36756712091162e-10
Early_Braak_Vip	MTOR	agonist	5.48725184861072e-12
Late_Braak_Chandelier	MTOR	agonist	8.609291721804e-10
Late_Braak_Astrocyte	MTOR	agonist	8.94740362547277e-11
Early_Braak_Lamp5	MTOR	agonist	2.26304819412115e-10
Early_Braak_Sst	MTOR	agonist	4.31055997770727e-10
Early_Braak_L6b	MTOR	agonist	6.47347646773853e-10
Early_Braak_L5_IT	MTOR	agonist	3.83552522388179e-10
Early_Braak_Astrocyte	MTOR	agonist	2.18727749135632e-10
Early_Braak_L5_6_NP	MTOR	agonist	5.4935582282553e-10
Early_Braak_Pvalb	MTOR	agonist	8.57064604759451e-10
Early_Braak_OPC	MTOR	agonist	2.25621439698162e-10
Early_Braak_Lamp5_Lhx6	MTOR	agonist	1.11554358008085e-09
Early_Braak_VLMC	MTOR	agonist	8.79731145383054e-10
Late_Braak_Endothelial	MTOR	agonist	5.8734708466603e-10
Late_Braak_L4_IT	MTOR	agonist	9.93711216114573e-10
Late_Braak_L5_ET	MTOR	agonist	1.88801133530035e-10
Late_Braak_Lamp5_Lhx6	MTOR	agonist	1.19844356476518e-09
Late_Braak_Lamp5	MTOR	agonist	1.27742252811709e-09
Late_Braak_L6_IT_Car3	MTOR	agonist	4.89525854057134e-10
Late_Braak_L2_3_IT	MTOR	agonist	9.38652100136378e-10
Late_Braak_L6_CT	MTOR	agonist	6.3940108669668e-10
Late_Braak_L6_IT	MTOR	agonist	8.30063853877986e-10
Late_Braak_L5_IT	MTOR	agonist	9.04741101366861e-10
Late_Braak_L5_6_NP	MTOR	agonist	7.57370568466328e-10
Late_Braak_Microglia-PVM	MTOR	agonist	4.68017942345066e-10
Late_Braak_L6b	MTOR	agonist	3.09484869609351e-10
Late_Braak_Sst_Chodl	MTOR	agonist	9.74967829495343e-10
Late_Braak_OPC	MTOR	agonist	7.93483392879993e-10
Late_Braak_Oligodendrocyte	MTOR	agonist	7.14459054740101e-10
Late_Braak_Pax6	MTOR	agonist	7.93916156010869e-10
Late_Braak_Pvalb	MTOR	agonist	1.13844893749069e-09
Late_Braak_Sncg	MTOR	agonist	1.32629309486796e-10
Late_Braak_Sst	MTOR	agonist	2.01463648882534e-10
Late_Braak_VLMC	MTOR	agonist	1.43212180361743e-10
Late_Braak_Vip	MTOR	agonist	6.47872590124458e-10
Early_Braak_L4_IT	MTNR1A	agonist	1.93382923178507e-10
Early_Braak_Sncg	MTNR1A	agonist	1.0564761216224e-10
Early_Braak_L6_CT	MTNR1A	agonist	5.63644942250763e-11
Early_Braak_Microglia-PVM	MTNR1A	agonist	7.91155630660524e-17
Early_Braak_Chandelier	MTNR1A	agonist	4.54848645065423e-12
Early_Braak_L2_3_IT	MTNR1A	agonist	2.88938112788344e-11
Early_Braak_L6_IT_Car3	MTNR1A	agonist	5.65113625374926e-11
Early_Braak_L6_IT	MTNR1A	agonist	3.02330926734732e-12
Early_Braak_Pax6	MTNR1A	agonist	2.49910861748158e-12
Early_Braak_Oligodendrocyte	MTNR1A	agonist	3.43619702598385e-11
Early_Braak_Vip	MTNR1A	agonist	1.7092976744822e-11
Late_Braak_Chandelier	MTNR1A	agonist	4.18381763063364e-11
Late_Braak_Astrocyte	MTNR1A	agonist	1.88621146913848e-10
Early_Braak_Lamp5	MTNR1A	agonist	7.45158776550658e-11
Early_Braak_Sst	MTNR1A	agonist	4.53060019446737e-11
Early_Braak_L6b	MTNR1A	agonist	4.86615377630305e-11
Early_Braak_L5_IT	MTNR1A	agonist	9.65678711696319e-11
Early_Braak_Astrocyte	MTNR1A	agonist	6.83326352581974e-11
Early_Braak_L5_6_NP	MTNR1A	agonist	5.17830278938596e-11
Early_Braak_Pvalb	MTNR1A	agonist	7.31395102857839e-12
Early_Braak_OPC	MTNR1A	agonist	9.93590341364983e-11
Early_Braak_Lamp5_Lhx6	MTNR1A	agonist	6.88629864981258e-11
Early_Braak_VLMC	MTNR1A	agonist	2.4532694666934e-17
Late_Braak_Endothelial	MTNR1A	agonist	6.73644745504812e-17
Late_Braak_L4_IT	MTNR1A	agonist	3.66634012384643e-11
Late_Braak_L5_ET	MTNR1A	agonist	4.71106445232512e-11
Late_Braak_Lamp5_Lhx6	MTNR1A	agonist	5.57729060036018e-11
Late_Braak_Lamp5	MTNR1A	agonist	9.13830425668767e-11
Late_Braak_L6_IT_Car3	MTNR1A	agonist	2.1187574966094e-11
Late_Braak_L2_3_IT	MTNR1A	agonist	7.99086067719764e-11
Late_Braak_L6_CT	MTNR1A	agonist	8.70925186927168e-11
Late_Braak_L6_IT	MTNR1A	agonist	5.40512699888243e-11
Late_Braak_L5_IT	MTNR1A	agonist	8.16863221047009e-11
Late_Braak_L5_6_NP	MTNR1A	agonist	1.55010201236893e-10
Late_Braak_Microglia-PVM	MTNR1A	agonist	2.30260610155795e-15
Late_Braak_L6b	MTNR1A	agonist	2.79262973353073e-11
Late_Braak_Sst_Chodl	MTNR1A	agonist	1.56528574976163e-11
Late_Braak_OPC	MTNR1A	agonist	4.996143912552e-11
Late_Braak_Oligodendrocyte	MTNR1A	agonist	1.04893408390121e-17
Late_Braak_Pax6	MTNR1A	agonist	1.35897462064445e-11
Late_Braak_Pvalb	MTNR1A	agonist	2.74818348944041e-11
Late_Braak_Sncg	MTNR1A	agonist	3.01082760825668e-11
Late_Braak_Sst	MTNR1A	agonist	1.24877669015897e-11
Late_Braak_VLMC	MTNR1A	agonist	2.7097246932071e-17
Late_Braak_Vip	MTNR1A	agonist	1.56469118431049e-12
Early_Braak_L4_IT	MAPT	agonist	1.32394847491353e-09
Early_Braak_Sncg	MAPT	agonist	1.91714920496337e-09
Early_Braak_L6_CT	MAPT	agonist	6.3389418845701e-10
Early_Braak_Microglia-PVM	MAPT	agonist	1.67997628687605e-10
Early_Braak_Chandelier	MAPT	agonist	2.72928427402218e-09
Early_Braak_L2_3_IT	MAPT	agonist	2.79533638824666e-09
Early_Braak_L6_IT_Car3	MAPT	agonist	1.7429126709042e-09
Early_Braak_L6_IT	MAPT	agonist	2.6769855094488e-09
Early_Braak_Pax6	MAPT	agonist	2.42663795125935e-09
Early_Braak_Oligodendrocyte	MAPT	agonist	1.98432261765864e-10
Early_Braak_Vip	MAPT	agonist	4.4419518283008e-10
Late_Braak_Chandelier	MAPT	agonist	1.26923465238616e-10
Late_Braak_Astrocyte	MAPT	agonist	1.33452300355127e-09
Early_Braak_Lamp5	MAPT	agonist	1.25951649130503e-09
Early_Braak_Sst	MAPT	agonist	2.20953548872592e-09
Early_Braak_L6b	MAPT	agonist	4.51463179633546e-10
Early_Braak_L5_IT	MAPT	agonist	5.40387942384338e-10
Early_Braak_Astrocyte	MAPT	agonist	1.40742120474103e-09
Early_Braak_L5_6_NP	MAPT	agonist	9.25065550367663e-10
Early_Braak_Pvalb	MAPT	agonist	1.7509452506898e-09
Early_Braak_OPC	MAPT	agonist	1.27198569269304e-10
Early_Braak_Lamp5_Lhx6	MAPT	agonist	1.69139629100491e-09
Early_Braak_VLMC	MAPT	agonist	4.74814053679672e-10
Late_Braak_Endothelial	MAPT	agonist	4.1019110166551e-10
Late_Braak_L4_IT	MAPT	agonist	2.57578452830124e-09
Late_Braak_L5_ET	MAPT	agonist	2.24649832276959e-09
Late_Braak_Lamp5_Lhx6	MAPT	agonist	2.08578880187198e-09
Late_Braak_Lamp5	MAPT	agonist	1.41079154644376e-09
Late_Braak_L6_IT_Car3	MAPT	agonist	2.84954826838768e-09
Late_Braak_L2_3_IT	MAPT	agonist	1.74832761477307e-09
Late_Braak_L6_CT	MAPT	agonist	7.45829199862161e-10
Late_Braak_L6_IT	MAPT	agonist	3.55307616618431e-10
Late_Braak_L5_IT	MAPT	agonist	7.69459963294412e-12
Late_Braak_L5_6_NP	MAPT	agonist	8.19214455331748e-10
Late_Braak_Microglia-PVM	MAPT	agonist	2.33400363916332e-10
Late_Braak_L6b	MAPT	agonist	1.0795274023015e-09
Late_Braak_Sst_Chodl	MAPT	agonist	2.32299401475748e-09
Late_Braak_OPC	MAPT	agonist	1.22032435542837e-09
Late_Braak_Oligodendrocyte	MAPT	agonist	1.9687606752121e-09
Late_Braak_Pax6	MAPT	agonist	9.33039401814171e-10
Late_Braak_Pvalb	MAPT	agonist	1.7083130316954e-09
Late_Braak_Sncg	MAPT	agonist	2.62493004942581e-09
Late_Braak_Sst	MAPT	agonist	1.99197768846472e-09
Late_Braak_VLMC	MAPT	agonist	7.01294380543734e-10
Late_Braak_Vip	MAPT	agonist	5.52135687013118e-10
Early_Braak_L4_IT	MS4A4A	agonist	4.16549719771703e-11
Early_Braak_Sncg	MS4A4A	agonist	1.44740136250923e-11
Early_Braak_L6_CT	MS4A4A	agonist	7.7684047050335e-12
Early_Braak_Microglia-PVM	MS4A4A	agonist	2.27074977737509e-11
Early_Braak_Chandelier	MS4A4A	agonist	6.12060250288633e-11
Early_Braak_L2_3_IT	MS4A4A	agonist	8.74904736115056e-12
Early_Braak_L6_IT_Car3	MS4A4A	agonist	1.08090053870392e-10
Early_Braak_L6_IT	MS4A4A	agonist	6.54129486291794e-11
Early_Braak_Pax6	MS4A4A	agonist	6.53057565856786e-11
Early_Braak_Oligodendrocyte	MS4A4A	agonist	3.39140509805768e-11
Early_Braak_Vip	MS4A4A	agonist	5.69709949579922e-11
Late_Braak_Chandelier	MS4A4A	agonist	2.16350390176797e-11
Late_Braak_Astrocyte	MS4A4A	agonist	1.93224366727155e-11
Early_Braak_Lamp5	MS4A4A	agonist	4.32763801278842e-11
Early_Braak_Sst	MS4A4A	agonist	5.08210580058156e-11
Early_Braak_L6b	MS4A4A	agonist	9.71594984752864e-11
Early_Braak_L5_IT	MS4A4A	agonist	2.17344439011629e-11
Early_Braak_Astrocyte	MS4A4A	agonist	6.76208585230784e-11
Early_Braak_L5_6_NP	MS4A4A	agonist	6.1624365552422e-11
Early_Braak_Pvalb	MS4A4A	agonist	5.1218291775087e-12
Early_Braak_OPC	MS4A4A	agonist	7.01285890965247e-12
Early_Braak_Lamp5_Lhx6	MS4A4A	agonist	7.81496599453476e-11
Early_Braak_VLMC	MS4A4A	agonist	1.2509268882771e-17
Late_Braak_Endothelial	MS4A4A	agonist	6.24950656943903e-10
Late_Braak_L4_IT	MS4A4A	agonist	1.18806096515858e-11
Late_Braak_L5_ET	MS4A4A	agonist	7.18795238129273e-11
Late_Braak_Lamp5_Lhx6	MS4A4A	agonist	1.71271024338093e-10
Late_Braak_Lamp5	MS4A4A	agonist	6.19204677370707e-11
Late_Braak_L6_IT_Car3	MS4A4A	agonist	9.91776178971693e-12
Late_Braak_L2_3_IT	MS4A4A	agonist	3.63798848645184e-11
Late_Braak_L6_CT	MS4A4A	agonist	4.96121546787271e-11
Late_Braak_L6_IT	MS4A4A	agonist	1.41497776987194e-11
Late_Braak_L5_IT	MS4A4A	agonist	3.18719297008096e-11
Late_Braak_L5_6_NP	MS4A4A	agonist	3.66768592073044e-11
Late_Braak_Microglia-PVM	MS4A4A	agonist	7.50658884459362e-10
Late_Braak_L6b	MS4A4A	agonist	3.64368728157029e-11
Late_Braak_Sst_Chodl	MS4A4A	agonist	7.33590403383027e-10
Late_Braak_OPC	MS4A4A	agonist	2.32963892699302e-11
Late_Braak_Oligodendrocyte	MS4A4A	agonist	6.83393919841347e-11
Late_Braak_Pax6	MS4A4A	agonist	1.22337030081741e-10
Late_Braak_Pvalb	MS4A4A	agonist	8.07525707396073e-11
Late_Braak_Sncg	MS4A4A	agonist	4.82121855164565e-11
Late_Braak_Sst	MS4A4A	agonist	5.14187806794207e-11
Late_Braak_VLMC	MS4A4A	agonist	3.32579789576838e-17
Late_Braak_Vip	MS4A4A	agonist	8.32433818879806e-12
Early_Braak_L4_IT	NFE2L2	agonist	3.23321506704121e-10
Early_Braak_Sncg	NFE2L2	agonist	1.62062390502162e-10
Early_Braak_L6_CT	NFE2L2	agonist	6.65083145502554e-10
Early_Braak_Microglia-PVM	NFE2L2	agonist	6.38451700363081e-10
Early_Braak_Chandelier	NFE2L2	agonist	6.52023487771676e-10
Early_Braak_L2_3_IT	NFE2L2	agonist	2.95126101600741e-10
Early_Braak_L6_IT_Car3	NFE2L2	agonist	8.76766527140045e-10
Early_Braak_L6_IT	NFE2L2	agonist	2.11454516108526e-10
Early_Braak_Pax6	NFE2L2	agonist	9.65942639970408e-10
Early_Braak_Oligodendrocyte	NFE2L2	agonist	4.00986119320269e-10
Early_Braak_Vip	NFE2L2	agonist	1.20304864401226e-10
Late_Braak_Chandelier	NFE2L2	agonist	2.91805143422329e-10
Late_Braak_Astrocyte	NFE2L2	agonist	9.71927246556567e-10
Early_Braak_Lamp5	NFE2L2	agonist	4.24851179190821e-10
Early_Braak_Sst	NFE2L2	agonist	8.83333325890731e-10
Early_Braak_L6b	NFE2L2	agonist	8.32367263120215e-10
Early_Braak_L5_IT	NFE2L2	agonist	2.01624232073675e-10
Early_Braak_Astrocyte	NFE2L2	agonist	1.51482746268485e-09
Early_Braak_L5_6_NP	NFE2L2	agonist	4.96222487435305e-10
Early_Braak_Pvalb	NFE2L2	agonist	6.75149779909298e-11
Early_Braak_OPC	NFE2L2	agonist	1.15492441717482e-09
Early_Braak_Lamp5_Lhx6	NFE2L2	agonist	5.47483490474154e-10
Early_Braak_VLMC	NFE2L2	agonist	2.48519621973668e-09
Late_Braak_Endothelial	NFE2L2	agonist	1.06585650732494e-09
Late_Braak_L4_IT	NFE2L2	agonist	3.66778874500583e-10
Late_Braak_L5_ET	NFE2L2	agonist	4.52468930246281e-10
Late_Braak_Lamp5_Lhx6	NFE2L2	agonist	2.378079624131e-10
Late_Braak_Lamp5	NFE2L2	agonist	8.31374072435061e-11
Late_Braak_L6_IT_Car3	NFE2L2	agonist	2.54599112509424e-10
Late_Braak_L2_3_IT	NFE2L2	agonist	4.04319702071999e-10
Late_Braak_L6_CT	NFE2L2	agonist	1.68585502056502e-10
Late_Braak_L6_IT	NFE2L2	agonist	2.09927275091061e-10
Late_Braak_L5_IT	NFE2L2	agonist	1.43782122044423e-10
Late_Braak_L5_6_NP	NFE2L2	agonist	2.37315912765936e-10
Late_Braak_Microglia-PVM	NFE2L2	agonist	1.41436535504111e-10
Late_Braak_L6b	NFE2L2	agonist	1.22925032167278e-10
Late_Braak_Sst_Chodl	NFE2L2	agonist	2.07667097887635e-10
Late_Braak_OPC	NFE2L2	agonist	1.04601307359005e-09
Late_Braak_Oligodendrocyte	NFE2L2	agonist	5.17040740048176e-10
Late_Braak_Pax6	NFE2L2	agonist	7.8115472621066e-10
Late_Braak_Pvalb	NFE2L2	agonist	4.33059228671195e-10
Late_Braak_Sncg	NFE2L2	agonist	5.18647153548141e-10
Late_Braak_Sst	NFE2L2	agonist	2.26859947624935e-10
Late_Braak_VLMC	NFE2L2	agonist	2.02906923909202e-10
Late_Braak_Vip	NFE2L2	agonist	6.44862244664346e-10
Early_Braak_L4_IT	NCK2	agonist	6.5561711179199e-10
Early_Braak_Sncg	NCK2	agonist	3.73478412188211e-10
Early_Braak_L6_CT	NCK2	agonist	1.17140439574484e-09
Early_Braak_Microglia-PVM	NCK2	agonist	3.693994844813e-09
Early_Braak_Chandelier	NCK2	agonist	1.62520229329504e-09
Early_Braak_L2_3_IT	NCK2	agonist	9.04082966583172e-10
Early_Braak_L6_IT_Car3	NCK2	agonist	4.34936825751253e-10
Early_Braak_L6_IT	NCK2	agonist	2.74522206875069e-10
Early_Braak_Pax6	NCK2	agonist	1.46181381585892e-10
Early_Braak_Oligodendrocyte	NCK2	agonist	2.80521645699018e-10
Early_Braak_Vip	NCK2	agonist	1.34662425510213e-10
Late_Braak_Chandelier	NCK2	agonist	1.87497678819935e-09
Late_Braak_Astrocyte	NCK2	agonist	3.24121119598153e-10
Early_Braak_Lamp5	NCK2	agonist	1.58694914854185e-10
Early_Braak_Sst	NCK2	agonist	4.403753259277e-10
Early_Braak_L6b	NCK2	agonist	1.11435448868732e-09
Early_Braak_L5_IT	NCK2	agonist	1.09301084415581e-09
Early_Braak_Astrocyte	NCK2	agonist	7.00540773951187e-10
Early_Braak_L5_6_NP	NCK2	agonist	1.86845463657264e-09
Early_Braak_Pvalb	NCK2	agonist	5.78595145765751e-10
Early_Braak_OPC	NCK2	agonist	6.13049317482073e-12
Early_Braak_Lamp5_Lhx6	NCK2	agonist	4.51213491685467e-10
Early_Braak_VLMC	NCK2	agonist	2.38314140822337e-09
Late_Braak_Endothelial	NCK2	agonist	3.15939066994167e-10
Late_Braak_L4_IT	NCK2	agonist	2.76307754900203e-10
Late_Braak_L5_ET	NCK2	agonist	4.97373945449392e-10
Late_Braak_Lamp5_Lhx6	NCK2	agonist	2.12389718560661e-10
Late_Braak_Lamp5	NCK2	agonist	2.48820629154825e-10
Late_Braak_L6_IT_Car3	NCK2	agonist	1.68949028283101e-10
Late_Braak_L2_3_IT	NCK2	agonist	1.24659084564613e-09
Late_Braak_L6_CT	NCK2	agonist	1.40891879847729e-09
Late_Braak_L6_IT	NCK2	agonist	1.44419221025726e-10
Late_Braak_L5_IT	NCK2	agonist	1.35959565877307e-09
Late_Braak_L5_6_NP	NCK2	agonist	8.8548698396097e-10
Late_Braak_Microglia-PVM	NCK2	agonist	1.12276650059965e-09
Late_Braak_L6b	NCK2	agonist	2.78949973739431e-10
Late_Braak_Sst_Chodl	NCK2	agonist	6.02319348197436e-10
Late_Braak_OPC	NCK2	agonist	1.09631686827868e-10
Late_Braak_Oligodendrocyte	NCK2	agonist	2.12393139010333e-10
Late_Braak_Pax6	NCK2	agonist	3.00683522251633e-10
Late_Braak_Pvalb	NCK2	agonist	9.51600677068676e-10
Late_Braak_Sncg	NCK2	agonist	1.51054247379517e-10
Late_Braak_Sst	NCK2	agonist	3.28358180086874e-10
Late_Braak_VLMC	NCK2	agonist	6.53925124288275e-10
Late_Braak_Vip	NCK2	agonist	6.90304510249755e-10
Early_Braak_L4_IT	NFKB1	agonist	1.36598290923343e-09
Early_Braak_Sncg	NFKB1	agonist	6.06725039904026e-10
Early_Braak_L6_CT	NFKB1	agonist	8.76776784686627e-10
Early_Braak_Microglia-PVM	NFKB1	agonist	4.14182393238372e-10
Early_Braak_Chandelier	NFKB1	agonist	1.82143433518034e-09
Early_Braak_L2_3_IT	NFKB1	agonist	8.36251171511203e-10
Early_Braak_L6_IT_Car3	NFKB1	agonist	7.69734828231689e-10
Early_Braak_L6_IT	NFKB1	agonist	3.18217697225111e-10
Early_Braak_Pax6	NFKB1	agonist	5.36779794829204e-10
Early_Braak_Oligodendrocyte	NFKB1	agonist	2.42803847280411e-10
Early_Braak_Vip	NFKB1	agonist	1.9340750790074e-10
Late_Braak_Chandelier	NFKB1	agonist	6.18875066555818e-11
Late_Braak_Astrocyte	NFKB1	agonist	3.32428486006509e-10
Early_Braak_Lamp5	NFKB1	agonist	6.93234563622639e-11
Early_Braak_Sst	NFKB1	agonist	1.09320291313666e-09
Early_Braak_L6b	NFKB1	agonist	6.29102362562619e-10
Early_Braak_L5_IT	NFKB1	agonist	6.27146266906779e-10
Early_Braak_Astrocyte	NFKB1	agonist	3.72914747760463e-10
Early_Braak_L5_6_NP	NFKB1	agonist	1.64727855714035e-10
Early_Braak_Pvalb	NFKB1	agonist	1.08028633172041e-09
Early_Braak_OPC	NFKB1	agonist	3.93000181890548e-11
Early_Braak_Lamp5_Lhx6	NFKB1	agonist	4.75790173657887e-10
Early_Braak_VLMC	NFKB1	agonist	1.14729440708443e-09
Late_Braak_Endothelial	NFKB1	agonist	1.30369383077001e-09
Late_Braak_L4_IT	NFKB1	agonist	4.5462788359209e-10
Late_Braak_L5_ET	NFKB1	agonist	6.08205067988181e-12
Late_Braak_Lamp5_Lhx6	NFKB1	agonist	4.60607091424965e-10
Late_Braak_Lamp5	NFKB1	agonist	5.13677403764275e-10
Late_Braak_L6_IT_Car3	NFKB1	agonist	9.69827521349484e-10
Late_Braak_L2_3_IT	NFKB1	agonist	9.57320889430281e-10
Late_Braak_L6_CT	NFKB1	agonist	6.89657582154489e-10
Late_Braak_L6_IT	NFKB1	agonist	5.45888323496457e-10
Late_Braak_L5_IT	NFKB1	agonist	6.39931699204684e-10
Late_Braak_L5_6_NP	NFKB1	agonist	1.03582714529422e-09
Late_Braak_Microglia-PVM	NFKB1	agonist	3.82709548759921e-10
Late_Braak_L6b	NFKB1	agonist	1.05092336517235e-10
Late_Braak_Sst_Chodl	NFKB1	agonist	3.82796906348042e-10
Late_Braak_OPC	NFKB1	agonist	4.79513355499508e-10
Late_Braak_Oligodendrocyte	NFKB1	agonist	5.1259737186474e-10
Late_Braak_Pax6	NFKB1	agonist	1.09280950295236e-09
Late_Braak_Pvalb	NFKB1	agonist	8.8602155644205e-10
Late_Braak_Sncg	NFKB1	agonist	3.66043623871386e-10
Late_Braak_Sst	NFKB1	agonist	3.28906033041948e-10
Late_Braak_VLMC	NFKB1	agonist	1.11121150747064e-09
Late_Braak_Vip	NFKB1	agonist	6.65839186395399e-10
Early_Braak_L4_IT	PDE5A	agonist	2.25168327843314e-09
Early_Braak_Sncg	PDE5A	agonist	9.3325171454799e-10
Early_Braak_L6_CT	PDE5A	agonist	3.32492030834763e-09
Early_Braak_Microglia-PVM	PDE5A	agonist	3.55252031517996e-10
Early_Braak_Chandelier	PDE5A	agonist	9.03115319677178e-10
Early_Braak_L2_3_IT	PDE5A	agonist	2.98413833346417e-10
Early_Braak_L6_IT_Car3	PDE5A	agonist	9.86718958697611e-10
Early_Braak_L6_IT	PDE5A	agonist	6.18429623500565e-09
Early_Braak_Pax6	PDE5A	agonist	1.00296133841293e-09
Early_Braak_Oligodendrocyte	PDE5A	agonist	3.05330844751159e-09
Early_Braak_Vip	PDE5A	agonist	1.15276557751007e-09
Late_Braak_Chandelier	PDE5A	agonist	2.12413988419002e-09
Late_Braak_Astrocyte	PDE5A	agonist	8.3347334200878e-10
Early_Braak_Lamp5	PDE5A	agonist	1.93133125312998e-11
Early_Braak_Sst	PDE5A	agonist	4.51452092109932e-10
Early_Braak_L6b	PDE5A	agonist	1.22694005887926e-09
Early_Braak_L5_IT	PDE5A	agonist	8.82879479466225e-12
Early_Braak_Astrocyte	PDE5A	agonist	1.87102594079106e-09
Early_Braak_L5_6_NP	PDE5A	agonist	2.74163036305393e-09
Early_Braak_Pvalb	PDE5A	agonist	1.165178077513e-09
Early_Braak_OPC	PDE5A	agonist	7.60661751598747e-12
Early_Braak_Lamp5_Lhx6	PDE5A	agonist	2.29459604386542e-09
Early_Braak_VLMC	PDE5A	agonist	1.40681726896514e-09
Late_Braak_Endothelial	PDE5A	agonist	4.00731411125203e-10
Late_Braak_L4_IT	PDE5A	agonist	5.45854281542173e-10
Late_Braak_L5_ET	PDE5A	agonist	4.76906622184477e-09
Late_Braak_Lamp5_Lhx6	PDE5A	agonist	2.2062408343382e-09
Late_Braak_Lamp5	PDE5A	agonist	2.53738869110894e-10
Late_Braak_L6_IT_Car3	PDE5A	agonist	1.99534191322391e-08
Late_Braak_L2_3_IT	PDE5A	agonist	5.38644038262396e-09
Late_Braak_L6_CT	PDE5A	agonist	1.26404358091946e-08
